source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Fibroblast,Endothelial,APP,CD74,9.095425,0.0,82.61717,0.5426707295348968,-0.038299055855808284,0.020634262,0.6827459,0.02113403294930672,7.312302879916355e-05
Endothelial,Fibroblast,HSPG2,LRP1,9.09516,0.0,82.719025,1.8199323644782126,4.8607053606756505,0.053476054,0.6828793,1.0555108373823919e-06,7.398500584414272e-05
Endothelial,Endothelial,HLA-A,APLP2,9.090769,0.0,82.54637,0.8558428205305454,1.2276988251068115,0.02058134,0.68265295,0.02113403294930672,7.485201184755734e-05
Endothelial,T cell,PKM,CD44,9.085575,0.0,82.45607,0.43886786641505415,0.004230358275936652,0.017748853,0.6825344,0.03535089997150845,7.572407069532718e-05
Endothelial,T cell,HLA-B,CD3D,9.074905,0.0,81.7724,1.3062839497462004,3.467642652848049,0.033051696,0.68163174,0.0007538270817377334,7.837047830168452e-05
Malignant,Malignant,PKM,CD44,9.072119,0.0,81.92674,0.45913621857966097,0.061413310894909756,0.017634915,0.6818363,0.03747942183527946,7.926268637012168e-05
T cell,Macrophage,HLA-A,APLP2,9.071649,0.0,81.61339,0.9853780028839221,1.0664906310485387,0.020348718,0.6814205,0.02113403294930672,8.015994678162974e-05
Endothelial,Fibroblast,PSAP,LRP1,9.070419,0.0,82.26633,0.9314231457279873,1.7056248026956293,0.029042445,0.6822848,0.010808177637692422,8.196957430256548e-05
Fibroblast,Endothelial,SPARC,ENG,9.082184,0.0,81.32112,1.8734293534384705,4.3706951162697445,0.05866116,0.6810309,4.777863144915116e-07,8.196957430256548e-05
Macrophage,Fibroblast,SPP1,CD44,9.065453,0.0,82.18024,1.1892870399298912,2.4571284703505922,0.03303045,0.68217134,0.0014828226890051526,8.288194093180165e-05
Dendritic,T cell,HLA-A,CD8A,9.063513,0.0,82.07713,1.2574843677657959,3.433958940148612,0.033338062,0.6820352,0.0007894373448835694,8.379935950303943e-05
Macrophage,Macrophage,COPA,CD74,9.17989,0.0,80.941216,0.9199592430589012,1.1393760537433906,0.019790065,0.68052214,0.02113403294930672,8.472181722370602e-05
Fibroblast,T cell,HLA-C,CD8A,9.056229,0.0,81.94895,1.1726806661293716,3.4088960117056946,0.03280515,0.6818657,0.0017057144653384985,8.472181722370602e-05
Endothelial,Macrophage,COPA,CD74,9.179248,0.0,80.927086,0.9192325410417612,1.1401346919794282,0.019786607,0.6805032,0.02113403294930672,8.56493010215993e-05
Dendritic,Endothelial,HLA-A,APLP2,9.054865,0.0,81.9158,0.8095891555664096,1.1410259324821386,0.02042412,0.6818218,0.02113403294930672,8.56493010215993e-05
Fibroblast,T cell,HLA-A,CD8A,9.045069,0.0,81.75258,1.233728973893018,3.4291984961921225,0.03320623,0.68160546,0.001006503345468848,8.846200997353007e-05
Malignant,Fibroblast,LAMC2,CD44,9.043623,0.0,81.78241,1.043714689573239,2.1197949893936574,0.030136537,0.68164504,0.004841605695879605,8.94096475671677e-05
Macrophage,Dendritic,COPA,CD74,9.162377,0.0,80.68359,0.9064701154141181,1.0859889855786191,0.019727075,0.6801755,0.02113403294930672,9.036233640084395e-05
Dendritic,T cell,HLA-C,CD8A,9.041952,0.0,81.69773,1.1477845930551376,3.3531082302625066,0.03270458,0.6815326,0.002132451867299973,9.036233640084395e-05
Fibroblast,Endothelial,HLA-A,APLP2,9.036421,0.0,81.59188,0.7858337616936317,1.1362654885256491,0.020343356,0.6813919,0.02113403294930672,9.228281438115605e-05
Endothelial,Dendritic,COPA,CD74,9.161736,0.0,80.6695,0.9057434133969782,1.0867476238146567,0.01972363,0.68015647,0.02113403294930672,9.325061650881307e-05
Macrophage,Fibroblast,APOE,LRP1,9.034172,0.0,81.603065,1.7555894629979527,4.45918587324608,0.052450515,0.68140674,2.3547092114518363e-06,9.422344255301407e-05
Fibroblast,B cell,COL1A2,CD44,9.201807,0.0,80.33168,0.6516701197656929,3.174784164619415,0.029352738,0.6796999,0.02113403294930672,9.717217031211083e-05
Macrophage,Dendritic,HLA-DRB5,CD4,9.019262,0.0,81.28234,1.548700503359377,3.026419617241298,0.036560267,0.68097913,0.00015281411271808265,9.717217031211083e-05
Endothelial,Mast,FN1,CD44,9.048413,0.0,80.229164,1.1027743842040496,0.35458249348441573,0.0268488,0.67956084,0.02113403294930672,9.916316807635158e-05
Macrophage,T cell,HLA-E,CD8A,9.014694,0.0,81.21807,1.3127654621931595,3.496590188324057,0.033658784,0.68089324,0.0005554568742758264,9.916316807635158e-05
Macrophage,Macrophage,C1QB,LRP1,9.007678,0.0,80.19301,1.8064531827999981,4.80233782758023,0.056659807,0.6795117,1.235496249052222e-06,0.00010117431126705054
Fibroblast,Macrophage,COL4A2,CD44,9.004651,0.0,80.23652,1.127166643586544,0.9369646654340489,0.031096425,0.6795708,0.014451773097449789,0.00010422880286439972
Endothelial,Malignant,COL4A2,CD44,9.001781,0.0,80.73684,0.8370716164425762,1.7330488372677504,0.031290326,0.68024725,0.02032782114366424,0.00010525702848201385
Fibroblast,Malignant,PKM,CD44,8.999438,0.0,80.697205,0.39918037081620844,-0.0774586759254694,0.017370256,0.68019384,0.043342743990459114,0.00010732861422267294
Fibroblast,Endothelial,FN1,ITGAV_ITGB1,9.071266,0.0,79.855446,1.4745877506625011,3.8169729365157883,0.039917868,0.6790523,8.134208153365152e-05,0.00010837194526646182
Fibroblast,B cell,APP,CD74,8.995781,0.0,80.87053,0.46591888052367203,-0.12944687946285427,0.020198027,0.6804272,0.02113403294930672,0.00010837194526646182
Mast,Macrophage,PKM,CD44,8.994432,0.0,80.033676,0.3455697824922809,-0.07461166059478508,0.01722743,0.6792952,0.046538877540302906,0.00010942032564437792
Endothelial,Fibroblast,A2M,LRP1,8.986914,0.0,80.73831,1.7703388843101227,4.670826784309227,0.057882234,0.6802493,1.9149738707840876e-06,0.00011153217568527025
Fibroblast,Fibroblast,COL6A2,SDC1,8.991699,0.0,79.63245,1.4257497344813106,2.9976940089904653,0.04135357,0.6787475,0.0001467958758669047,0.00011259564486819666
Mast,T cell,VIM,CD44,8.986483,0.0,80.59546,0.8075551248335684,0.8084659178855045,0.02094353,0.68005663,0.02113403294930672,0.00011259564486819666
Dendritic,Dendritic,HLA-DPA1,CD4,8.986311,0.0,80.67117,1.4102985670515888,2.4200473435365524,0.032865085,0.6801588,0.0008316313215924977,0.00011366416298389759
Endothelial,T cell,VIM,CD44,8.983608,0.0,80.54147,0.8057302483756541,0.8112182940004198,0.020929502,0.67998374,0.02113403294930672,0.0001147377002153106
T cell,Fibroblast,PKM,CD44,8.982588,0.0,80.670074,0.36322274550411027,-0.16146380449971254,0.017364414,0.68015724,0.04352339496592545,0.00011581628617880765
Macrophage,Mast,VEGFA,CD44,9.006172,0.0,79.35641,1.216723011237197,1.701766829700933,0.026781378,0.6783688,0.009727651661553845,0.00011581628617880765
Malignant,Fibroblast,LAMB3,CD44,8.9718075,0.0,80.47361,1.0954045757814723,2.1494524138990014,0.027171137,0.679892,0.008294825981606451,0.00011689990584584414
Fibroblast,Endothelial,TNC,ITGA5,8.9686,0.0,79.98375,1.5880784533402044,3.9193114785462466,0.044620506,0.6792272,2.107945916420852e-05,0.00011908223040228209
Fibroblast,Mast,LAMB2,CD44,9.000287,0.0,79.23481,1.426341888529722,2.38755921907266,0.033853374,0.67820144,0.0005167617859623229,0.00011908223040228209
Macrophage,Macrophage,HLA-DPA1,CD4,8.9644375,0.0,80.1524,1.4943143288681389,2.317939622260032,0.032653738,0.6794566,0.0008901683729227298,0.00012018093481166683
Fibroblast,Fibroblast,COL6A3,SDC1,8.959124,0.0,79.11853,1.678433097873912,4.496772596378584,0.049466416,0.6780412,7.5117483265797625e-06,0.00012239345752671136
Mast,Macrophage,COPA,CD74,9.096899,0.0,79.11468,0.8259653412444954,1.0106095816279046,0.019343475,0.67803586,0.02113403294930672,0.0001235072756316476
Macrophage,Dendritic,HLA-DQB1,CD4,8.957994,0.0,80.14598,1.6164452959926963,3.2144005388640435,0.03783185,0.6794479,8.542206177048525e-05,0.0001246261106922295
Fibroblast,Fibroblast,APP,LRP1,8.956739,0.0,80.18618,1.212625793513187,2.2861172564049594,0.035667893,0.6795025,0.0012323526411190159,0.00012574999358167058
Fibroblast,Dendritic,COL6A2,CD44,8.962631,0.0,79.04553,0.6501060395853742,1.6116499479708954,0.027257232,0.6779404,0.02113403294930672,0.00012687890864299483
Fibroblast,Fibroblast,COL6A1,SDC1,8.956715,0.0,79.08053,1.5373781171351173,3.580306939990087,0.04268466,0.67798877,3.9786470571711305e-05,0.00012687890864299483
Endothelial,Macrophage,COL6A2,CD44,8.955999,0.0,79.27077,1.0356255087203756,0.47025247413495475,0.027334899,0.67825097,0.02113403294930672,0.000128012839939984
Endothelial,Fibroblast,PKM,CD44,8.947578,0.0,80.03204,0.33434511540844314,-0.21484571232925642,0.017227078,0.679293,0.0465483910453267,0.00012915181876471443
Malignant,Macrophage,LAMA3,CD44,8.946081,0.0,79.07389,1.4611493541550469,3.069064064602423,0.03461991,0.6779796,0.00036428753481123764,0.00013029581334513554
Macrophage,Macrophage,VIM,CD44,8.938674,0.0,78.92686,0.810209196757907,0.724847627252589,0.020509928,0.6777764,0.02113403294930672,0.00013144485525254135
Mast,Dendritic,COPA,CD74,9.079387,0.0,78.86286,0.8124762135997123,0.9572225134631331,0.019281907,0.6776878,0.02113403294930672,0.00013144485525254135
Endothelial,T cell,LAMA5,CD44,8.938617,0.0,79.69669,1.2549499752891444,2.2798043855892334,0.027840868,0.6788354,0.006506215825580773,0.00013259891243567294
Dendritic,T cell,HLA-E,CD8A,8.937984,0.0,79.86818,1.2133288106696192,3.353494524006452,0.033099357,0.6790697,0.0012266555664959286,0.00013375801674502322
Dendritic,Dendritic,HLA-DQA1,CD4,8.931896,0.0,79.66191,1.5084969287700625,2.711629140375269,0.036053214,0.67878777,0.00018577545035637535,0.00013609130188070782
Macrophage,Malignant,PKM,CD44,8.931183,0.0,79.54254,0.3428779732670571,-0.2060594829181701,0.017121712,0.6786243,0.04932969475119508,0.0001372654822270962
Endothelial,Mast,LAMB2,CD44,8.970645,0.0,78.622345,1.413110219876144,2.307801377216408,0.0335917,0.6773541,0.0005699107470284858,0.00013962896666904856
B cell,T cell,HLA-B,CD8A,8.927345,0.0,79.68094,0.5137193958409577,2.8284406904367376,0.030306915,0.6788138,0.02113403294930672,0.00014081823763587595
Fibroblast,Malignant,COL1A2,ITGA3_ITGB1,9.124705,0.0,78.59142,1.4119408930361235,4.547556766523787,0.038246095,0.6773111,0.00017223339603454017,0.00014081823763587595
Fibroblast,T cell,LGALS1,PTPRC,8.921642,0.0,79.592186,1.5783262899532353,3.2121497061646673,0.032346427,0.67869234,0.0010240786571895195,0.0001420125384226354
Fibroblast,Dendritic,COL6A3,CD44,8.930056,0.0,78.53541,0.9027894029779755,3.110728535359014,0.032604624,0.67723316,0.013264048687022956,0.00014321190220576184
Fibroblast,Dendritic,COL6A1,CD44,8.927647,0.0,78.49769,0.7617344222391809,2.194262878970517,0.028134588,0.67718065,0.02113403294930672,0.00014441626226139795
Endothelial,Endothelial,SPARC,ENG,8.915895,0.0,78.659546,1.8151786355029818,3.8985517512321826,0.056741226,0.67740583,1.1781002368331298e-06,0.00014441626226139795
Dendritic,Dendritic,HLA-DRB5,CD4,8.909497,0.0,79.24647,1.4827011515094473,2.771314079151815,0.035644542,0.67821753,0.00022405912009149166,0.0001456256516264274
Fibroblast,T cell,VIM,CD44,8.908012,0.0,79.12205,0.7577630094451477,0.6642348721875493,0.020560652,0.678046,0.02113403294930672,0.00014684010389591428
Macrophage,Endothelial,PSAP,CELSR1,9.035637,0.0,78.4436,1.5777094943812475,2.7316857333862767,0.029386796,0.67710537,0.003446933989983191,0.00014684010389591428
Mast,Macrophage,HLA-A,APLP2,8.904445,0.0,78.855804,0.7699837131438796,0.7712149784732762,0.019661168,0.677678,0.02113403294930672,0.00014805955150872882
Endothelial,Mast,TIMP3,CD44,8.958754,0.0,78.376656,1.2162734411323766,1.6528509590094904,0.029431697,0.677012,0.0033855895071123188,0.00014805955150872882
Endothelial,Fibroblast,CALR,LRP1,8.900898,0.0,79.16438,1.0769945488123005,2.203363748370726,0.029500967,0.67810446,0.0037290478785367395,0.00015051353296074397
Dendritic,Dendritic,SEMA6B,PLXNA2,1.6218667,1.0,2.6304395,-1.0855007031117367,-5.2154465779623065,0.0032999143,0.27745646,1.0,0.00015104472979134986
Macrophage,Macrophage,HLA-DPB1,CD4,8.89657,0.0,78.99762,1.5469249449542737,2.4379391985360934,0.032852832,0.67787427,0.0008360411716740443,0.0001517481007829353
Malignant,Macrophage,COPA,CD74,9.050338,0.0,78.08991,0.7732302415408007,0.9282954379852049,0.019092921,0.6766111,0.02113403294930672,0.00015423225275443064
Endothelial,Malignant,LAMA5,SDC1,8.89028,0.0,78.87603,1.7568505989846896,4.230149809472351,0.04149598,0.677706,1.5892763882154908e-05,0.000155481905489084
Mast,T cell,VEGFA,CD44,8.885434,0.0,78.698105,1.0288842434038368,1.627701018613287,0.026559213,0.6774593,0.010486095440489205,0.00015673655139914185
Endothelial,Fibroblast,COL4A2,ITGB5,8.884098,0.0,78.49024,1.6381617411346414,4.138202825460637,0.055151537,0.67717034,1.1829060812801095e-05,0.00015799622491679898
Malignant,Fibroblast,CALR,LRP1,8.883223,0.0,78.840965,1.054175814490037,2.172787700648729,0.029380443,0.6776575,0.004429696994038965,0.00015926092587187737
Macrophage,Macrophage,APP,CD74,9.04048,0.0,77.87294,0.7849096962389287,0.0378992289282607,0.019449357,0.6763066,0.02113403294930672,0.0001605306893940483
Fibroblast,Fibroblast,CALR,LRP1,8.880234,0.0,78.78627,1.0503190385229568,2.167907742863,0.029360063,0.67758167,0.004610565413188661,0.0001605306893940483
Malignant,T cell,S100A9,ITGB2,8.879974,0.0,78.01835,1.393331162709266,2.611479596589601,0.032564465,0.6765108,0.0009263253680355672,0.00016180544485291563
Fibroblast,Endothelial,COL6A2,ITGA3_ITGB1,8.903038,0.0,77.84229,1.5328645049667724,3.569597391318114,0.04123293,0.6762636,4.2335333724603826e-05,0.00016180544485291563
Malignant,Dendritic,COPA,CD74,9.032825,0.0,77.84136,0.7597411138960176,0.8749083698204334,0.01903215,0.67626226,0.02113403294930672,0.00016308522723866548
Fibroblast,T cell,TIMP3,CD44,8.878149,0.0,78.561325,1.0164504738750908,1.6722512626296675,0.029501041,0.6772693,0.005877000777095128,0.00016308522723866548
Macrophage,Malignant,PSAP,CELSR1,9.004725,0.0,77.77441,1.560076576549755,2.6505506356366277,0.029136097,0.6761681,0.003806350230318941,0.00016565990796784725
Macrophage,Macrophage,HLA-A,APLP2,8.874962,0.0,78.36955,0.7320003455622522,0.7291737114158057,0.019539932,0.67700213,0.02113403294930672,0.00016695477025263834
Macrophage,Dendritic,APP,CD74,9.022967,0.0,77.625084,0.7714205685941457,-0.015487839236510759,0.019387452,0.6759577,0.02113403294930672,0.00016825465878359523
Dendritic,Fibroblast,CALR,LRP1,8.871783,0.0,78.63164,1.0394133151182594,2.1533414251747676,0.029302437,0.67736703,0.0049902255346982605,0.00016955960966666053
Endothelial,Malignant,APP,CD74,8.867348,0.0,78.075874,0.224152775060517,-0.1748053752818457,0.019500041,0.6765915,0.060946707770267734,0.00017350450865996994
Fibroblast,T cell,TIMP2,CD44,8.862587,0.0,78.26912,1.108330060511419,1.9054952271046837,0.028088368,0.6768618,0.005789937777118915,0.0001748295628424047
Fibroblast,Endothelial,COL6A3,ITGA3_ITGB1,8.870462,0.0,77.339935,1.7855478683593735,5.068675978706232,0.04932211,0.67555445,1.6193585937883428e-06,0.00017615960555547575
Endothelial,T cell,APP,CD74,8.853481,0.0,77.809326,0.21347277320562047,-0.14659990981152315,0.019433469,0.6762172,0.06565388759276042,0.00017615960555547575
Mast,Fibroblast,VIM,CD44,8.848486,0.0,78.226135,0.7030323738269573,0.5893898472803114,0.020327838,0.67680174,0.02113403294930672,0.00017749467332345726
Fibroblast,Endothelial,COL6A1,ITGA3_ITGB1,8.868053,0.0,77.30279,1.6444928876205789,4.152210322317735,0.042560138,0.6755018,1.0996953196669596e-05,0.00017883480322833156
Fibroblast,Malignant,THBS1,SDC1,8.846799,0.0,78.068016,1.446998059557007,3.3186025436794244,0.03949505,0.6765805,0.00011996630709296427,0.00017883480322833156
Endothelial,Fibroblast,VIM,CD44,8.845612,0.0,78.17374,0.701207497369043,0.5921422233952267,0.020314224,0.6767285,0.02113403294930672,0.00018017992073501426
Macrophage,T cell,HLA-DRA,CD4,8.920972,0.0,77.12423,1.226050838328987,1.3692089481367526,0.027598111,0.67524827,0.007195966399271415,0.00018288522921131695
Endothelial,Macrophage,FN1,CD44,8.845543,0.0,77.078186,0.9491124632344273,-0.06625181237083577,0.025794322,0.6751828,0.02113403294930672,0.00018424545765037385
Malignant,T cell,HLA-B,CD8A,8.833152,0.0,78.023384,0.3466890969018557,2.684954613052131,0.029676456,0.6765179,0.029196785255175436,0.00018561067245287095
Endothelial,Mast,APP,CD74,8.8261385,0.0,77.28371,0.19241071681831085,-0.26619032910799323,0.019302191,0.6754747,0.07364125438749625,0.00018698091111902309
Macrophage,Fibroblast,CALR,LRP1,8.824838,0.0,77.77261,0.9788093468020816,2.073212213803963,0.028982319,0.6761655,0.0077445797164993075,0.00018835621170662108
Endothelial,Mast,LAMC2,CD44,8.892713,0.0,77.01214,1.1887367686394854,1.2754321511124909,0.028378708,0.67508876,0.0058730249457561185,0.00018835621170662108
Endothelial,Macrophage,APP,LRP1,8.823538,0.0,77.2337,1.1740813536208603,1.6467714978138543,0.034354594,0.6754038,0.002057613843635091,0.0001897364977289306
Endothelial,Macrophage,HLA-A,APLP2,8.823143,0.0,77.51495,0.6652457106698649,0.6540964361735675,0.019326853,0.6758021,0.02113403294930672,0.00019112180710435643
Macrophage,Macrophage,S100A9,ITGB2,8.819813,0.0,77.58259,1.418147802820469,2.1278967065482925,0.032382585,0.6758977,0.0010115043959363014,0.00019251213966272067
Fibroblast,Macrophage,FN1,C5AR1,8.932353,0.0,76.90189,2.157823491239999,6.1422327418751355,0.0660476,0.67493165,1.844023501155705e-09,0.00019251213966272067
Macrophage,Malignant,GRN,EGFR,8.818438,0.0,77.01408,1.6335304889662983,3.737625450886455,0.03837088,0.67509156,6.631560908292916e-05,0.00019390753401931428
Mast,Fibroblast,CALR,LRP1,8.812101,0.0,77.539566,0.9623704087433562,2.0514788985031993,0.028895471,0.67583686,0.0086685952441303,0.00019530791257238352
Dendritic,Macrophage,HLA-DRB1,CD4,8.806669,0.0,77.46795,1.2452753913250492,1.4516800809404025,0.029404989,0.67573565,0.003655695624648917,0.0001967133137978524
Dendritic,Mast,PKM,CD44,8.877425,0.0,76.696266,0.2353633797483668,-0.1370673766412578,0.016509045,0.6746379,0.06728191365053288,0.0001967133137978524
Fibroblast,Fibroblast,SERPING1,LRP1,8.800948,0.0,77.33548,1.5548232153889856,3.7427052764857835,0.045256652,0.67554814,3.0487084514786867e-05,0.00019953922292817103
Endothelial,Fibroblast,LAMA5,CD44,8.80062,0.0,77.35379,1.1504272242825333,2.0607283149840403,0.02702241,0.6755741,0.008812828426171069,0.00020095969128911434
Fibroblast,Malignant,TNC,EGFR,8.796455,0.0,76.66446,1.9200781326840166,5.184231251813002,0.057516154,0.6745924,2.027752278273071e-07,0.0002052512675415731
Dendritic,Dendritic,HLA-DPB1,CD4,8.791777,0.0,77.06305,1.3576278179054055,2.219989075528286,0.0320483,0.6751613,0.0011541663342936413,0.00020813739974440268
Fibroblast,Malignant,TNC,SDC4,8.789389,0.0,76.52822,1.5817617138613775,3.7703383356807567,0.041361865,0.6743971,2.2758816206115415e-05,0.0002095880379602953
Dendritic,Macrophage,HLA-A,APLP2,8.787239,0.0,76.92282,0.6189920457057292,0.5674235435488946,0.019179216,0.67496157,0.02113403294930672,0.00021250429677593648
Macrophage,Macrophage,GRN,TNFRSF1B,8.782472,0.0,76.31741,1.1897772746225352,2.0291758740695087,0.027072778,0.6740942,0.008648116815404875,0.00021691638031553985
Macrophage,Macrophage,VEGFA,CD44,8.803302,0.0,76.23971,1.0630610902675746,1.2809325238456815,0.025729544,0.67398226,0.014884257835771665,0.00021691638031553985
Endothelial,Malignant,APP,GPC1,8.7802925,0.0,76.40239,1.3632259955078045,2.630641110732289,0.035763733,0.6742164,0.0003018746841738808,0.0002183971017627912
Fibroblast,Fibroblast,COL1A2,ITGA3_ITGB1,9.016554,0.0,76.15036,1.5317631163120051,4.647511438033288,0.042742297,0.6738534,4.3260179526195514e-05,0.0002183971017627912
Malignant,Fibroblast,PSAP,LRP1,8.778097,0.0,76.91734,0.6900463581640562,1.2541136807585662,0.027154095,0.67495376,0.02113403294930672,0.0002198828844528631
Fibroblast,Macrophage,LAMB2,CD44,8.797417,0.0,76.12289,1.2726799675600997,1.9667249132174085,0.032523792,0.6738137,0.0009477575926301429,0.0002198828844528631
Fibroblast,Fibroblast,THBS1,LRP1,8.775555,0.0,76.87083,1.4443238391932456,3.2345231799060192,0.043478757,0.6748873,0.00012211781630215248,0.00022137364576827948
Fibroblast,Macrophage,COL1A2,CD36,9.011431,0.0,76.03471,1.8849048902241385,5.560593168493275,0.060813125,0.67368644,3.975818352195814e-07,0.00022286942669286794
