gene,xcorr,resolvability
LRRC8D,0.4123107647257192,0.5876892352742809
LRRCC1,0.5164582857063839,0.48354171429361614
LRRFIP1,0.33205938019922804,0.667940619800772
LRRFIP2,0.3577879007373537,0.6422120992626463
LRRK1,0.3887500584657703,0.6112499415342296
LRSAM1,0.32182756438851357,0.6781724356114864
LRWD1,0.36342010434184757,0.6365798956581524
LSG1,0.4072140638849565,0.5927859361150435
LSM1,0.4233031650739057,0.5766968349260944
LSM10,0.3495202051209552,0.6504797948790448
LSM11,0.42506447647299084,0.5749355235270092
LSM12,0.3385137024202517,0.6614862975797483
LSM14A,0.31422549412984935,0.6857745058701507
LSM14B,0.31366932365511146,0.6863306763448885
LSM2,0.37110444184924873,0.6288955581507513
LSM3,0.4084165822714567,0.5915834177285433
LSM4,0.3671644383243152,0.6328355616756848
LSM5,0.37679375601666315,0.6232062439833368
LSM6,0.3802443773352674,0.6197556226647326
LSM7,0.4263064222676413,0.5736935777323586
LSM8,0.4206296604658876,0.5793703395341123
LSMEM1,0.5093372522720269,0.49066274772797314
LSP1,0.5722608215042523,0.4277391784957477
LSR,0.4005064392196281,0.599493560780372
LSS,0.3353032472410372,0.6646967527589628
LST1,0.4023189890597548,0.5976810109402453
LTA,0.6389130705169269,0.3610869294830731
LTA4H,0.3318479928587164,0.6681520071412836
LTB,0.5268779913229602,0.4731220086770398
LTB4R,0.4300548881292343,0.5699451118707657
LTBP2,0.3999804988769548,0.6000195011230451
LTBP3,0.527293896568673,0.472706103431327
LTBP4,0.4924755548792226,0.5075244451207774
LTBR,0.281856173183769,0.718143826816231
LTC4S,0.6123386025428772,0.3876613974571228
LTF,0.8581695237330028,0.14183047626699719
LTN1,0.3846302181482315,0.6153697818517685
LTO1,0.5629809147545269,0.43701908524547306
LTV1,0.4057068404342447,0.5942931595657552
LUARIS,0.44301913040024893,0.5569808695997511
LUC7L,0.4009137919970921,0.5990862080029079
LUC7L2,0.3663939870893955,0.6336060129106045
LUC7L3,0.40816221811941694,0.5918377818805831
LUCAT1,0.48474936267094954,0.5152506373290504
LUM,0.5390849847878728,0.4609150152121272
LURAP1L,0.6056485931788173,0.39435140682118275
LUZP1,0.30739558049078497,0.692604419509215
LXN,0.5904569796153477,0.4095430203846523
LY6D,0.5565637137208667,0.44343628627913334
LY6E,0.5357768445142678,0.46422315548573223
LY6G5B,0.5579779972987515,0.4420220027012485
LY6G5C,0.5390735486788409,0.46092645132115906
LY6K,0.4839984883687326,0.5160015116312674
LY75,0.572016387113503,0.427983612886497
LY96,0.43175329374415533,0.5682467062558447
LYAR,0.3706352883683784,0.6293647116316217
LYL1,0.498189279543502,0.501810720456498
LYN,0.43164875943745884,0.5683512405625412
LYNX1,0.4120893216292773,0.5879106783707226
LYPD2,0.6618273034691811,0.33817269653081894
LYPD3,0.4813262330634253,0.5186737669365746
LYPD5,0.4779918910935521,0.5220081089064479
LYPLA1,0.3070893374803875,0.6929106625196124
LYPLA2,0.2749011289727475,0.7250988710272526
LYPLAL1,0.44316631821649416,0.5568336817835058
LYRM1,0.374611140361854,0.625388859638146
LYRM2,0.36355501493172987,0.6364449850682701
LYRM4,0.39792575314641,0.60207424685359
LYRM7,0.39712678481425556,0.6028732151857444
LYRM9,0.645345182291099,0.35465481770890095
LYSMD1,0.4104029302086149,0.589597069791385
LYSMD2,0.4439645840653351,0.5560354159346649
LYSMD3,0.33058232127223164,0.6694176787277684
LYSMD4,0.34476465572203907,0.6552353442779609
LYST,0.3566886636295489,0.6433113363704511
LYZ,0.6698568197233337,0.33014318027666634
LZIC,0.26640455052256584,0.7335954494774342
LZTFL1,0.42734115783657345,0.5726588421634266
LZTR1,0.4129422626325062,0.5870577373674938
LZTS2,0.3991114973489727,0.6008885026510273
M6PR,0.42294783677373615,0.5770521632262638
MACF1,0.41821920924953054,0.5817807907504695
MACIR,0.48872583199824604,0.511274168001754
MACO1,0.26387374635253635,0.7361262536474636
MACROH2A1,0.3152159362632249,0.684784063736775
MACROH2A2,0.4678861301924501,0.5321138698075498
MAD1L1,0.5147721203310149,0.48522787966898506
MAD2L1,0.46451473076428684,0.5354852692357132
MAD2L1BP,0.3507963812776974,0.6492036187223026
MAD2L2,0.3449793951585889,0.6550206048414111
MADD,0.3535148971048849,0.6464851028951151
MAEA,0.3087309009528586,0.6912690990471414
MAF,0.4935865780072553,0.5064134219927447
MAF1,0.3288099393248558,0.6711900606751442
MAFB,0.485871359705925,0.514128640294075
MAFF,0.3585919398548348,0.6414080601451653
MAFG,0.33647338427337153,0.6635266157266284
MAFK,0.33234429226389955,0.6676557077361005
MAG,0.6122369186154434,0.3877630813845566
MAGED1,0.42448946673955235,0.5755105332604477
MAGED2,0.3001569275345121,0.6998430724654878
MAGEF1,0.44156505752887043,0.5584349424711296
MAGEH1,0.41717337497643064,0.5828266250235694
MAGI3,0.5026455894112587,0.4973544105887413
MAGIX,0.5340209315930095,0.46597906840699055
MAGOH,0.38774555761899265,0.6122544423810073
MAGOHB,0.43218704046947615,0.5678129595305239
MAGT1,0.3417190962604114,0.6582809037395886
MAILR,0.44831761504922596,0.551682384950774
MAIP1,0.3499038988458259,0.6500961011541742
MAK,0.6676157414913177,0.33238425850868225
MAK16,0.4228755334126098,0.5771244665873903
MAL,0.7864689571516854,0.2135310428483146
MALL,0.4659417825085776,0.5340582174914223
MALSU1,0.33951953891664743,0.6604804610833526
MALT1,0.3284093975754721,0.671590602424528
MAML1,0.39483437075146605,0.6051656292485339
MAML2,0.43313826088394436,0.5668617391160556
MAML3,0.5002321382718427,0.49976786172815735
MAMLD1,0.46644068509340286,0.5335593149065971
MAN1A1,0.49919297652585165,0.5008070234741484
MAN1A2,0.3782802524843386,0.6217197475156614
MAN1B1,0.31639478801350507,0.6836052119864949
MAN1C1,0.5752321204968861,0.4247678795031139
MAN2A1,0.3556506277195045,0.6443493722804955
MAN2A2,0.5377258099615574,0.4622741900384426
MAN2B1,0.38845152088574003,0.61154847911426
MAN2B2,0.3302185859398118,0.6697814140601882
MAN2C1,0.37935271486639977,0.6206472851336002
MANBA,0.31537013737085673,0.6846298626291433
MANBAL,0.278973933733401,0.721026066266599
MANEA,0.41504828578659464,0.5849517142134053
MANF,0.3248754188950573,0.6751245811049427
MANSC1,0.491347215537514,0.508652784462486
MAOA,0.5717438172016825,0.42825618279831745
MAOB,0.6823707723191806,0.31762922768081936
MAP1A,0.5398516314370292,0.4601483685629708
MAP1LC3A,0.5759064384869167,0.4240935615130833
MAP1LC3B,0.25795930466015954,0.7420406953398404
MAP1LC3B2,0.4270635151437351,0.5729364848562649
MAP1S,0.42219155335000585,0.5778084466499942
MAP2K1,0.272596055109586,0.7274039448904139
MAP2K2,0.33283606890056816,0.6671639310994318
MAP2K3,0.3072513985846724,0.6927486014153277
MAP2K4,0.26333313395402264,0.7366668660459774
MAP2K5,0.406536162431751,0.593463837568249
MAP2K6,0.6004977832947459,0.3995022167052541
MAP2K7,0.34849908196234275,0.6515009180376572
MAP3K1,0.3915183214204652,0.6084816785795348
MAP3K10,0.37225037733358995,0.6277496226664101
MAP3K11,0.2709741796965578,0.7290258203034422
MAP3K12,0.49810983666351866,0.5018901633364814
MAP3K13,0.433634809085301,0.566365190914699
MAP3K14,0.4983109879706587,0.5016890120293414
MAP3K14-AS1,0.5177546814084053,0.4822453185915947
MAP3K2,0.32325355402593103,0.676746445974069
MAP3K2-DT,0.5161492702152047,0.48385072978479526
MAP3K20,0.3672005741723946,0.6327994258276054
MAP3K3,0.35138353685449275,0.6486164631455072
MAP3K4,0.35392569085317,0.64607430914683
MAP3K5,0.47431834042072296,0.525681659579277
MAP3K6,0.32670208286227925,0.6732979171377207
MAP3K7,0.30399923984493527,0.6960007601550647
MAP3K7CL,0.4150564130395651,0.5849435869604349
MAP3K8,0.489567370819194,0.510432629180806
MAP3K9,0.38574299116485883,0.6142570088351411
MAP4,0.32199522028011934,0.6780047797198807
MAP4K1,0.6208001119749886,0.37919988802501137
MAP4K2,0.29528425234769073,0.7047157476523093
MAP4K3,0.38796371487634523,0.6120362851236547
MAP4K4,0.28818529741173343,0.7118147025882666
MAP4K5,0.3049075265548059,0.6950924734451941
MAP7,0.3808479681611061,0.6191520318388939
MAP7D1,0.33438801978315624,0.6656119802168438
MAP7D3,0.3215517386394952,0.6784482613605047
MAP9,0.6990344811763082,0.3009655188236918
MAPK1,0.34697674135012285,0.6530232586498772
MAPK10,0.613885121686118,0.386114878313882
MAPK11,0.3922054315584579,0.6077945684415421
MAPK12,0.44742932862469126,0.5525706713753087
MAPK13,0.3949971944093704,0.6050028055906296
MAPK14,0.26836387453866856,0.7316361254613315
MAPK15,0.523660230317286,0.47633976968271396
MAPK1IP1L,0.2678531799132803,0.7321468200867197
MAPK3,0.2856184066539364,0.7143815933460635
MAPK6,0.39750204767499653,0.6024979523250035
MAPK6-DT,0.532412204359259,0.46758779564074104
MAPK7,0.2966312015695231,0.7033687984304768
MAPK8,0.3908106413270746,0.6091893586729253
MAPK8IP3,0.37258223204740454,0.6274177679525954
MAPK9,0.3393339195421764,0.6606660804578236
MAPKAP1,0.2548498833285911,0.745150116671409
MAPKAPK2,0.35492810224448995,0.6450718977555101
MAPKAPK3,0.3317929072571652,0.6682070927428347
MAPKAPK5,0.3985319043110524,0.6014680956889475
MAPKAPK5-AS1,0.4062466389898743,0.5937533610101258
MAPRE1,0.31731549969741274,0.6826845003025872
MAPRE2,0.36654859461954664,0.6334514053804534
MAPRE3,0.46758670040539335,0.5324132995946067
MARCHF2,0.3682051519198077,0.6317948480801923
MARCHF3,0.520718304174287,0.479281695825713
MARCHF5,0.3467098208410399,0.65329017915896
MARCHF6,0.35344887498234,0.64655112501766
MARCHF7,0.2977503065152892,0.7022496934847108
MARCHF8,0.3679454143026045,0.6320545856973955
MARCHF9,0.37570905153240475,0.6242909484675953
MARCKS,0.3304973939832832,0.6695026060167169
MARCKSL1,0.4780169810567583,0.5219830189432417
MARF1,0.34535163747412817,0.6546483625258719
MARK2,0.30055705245052067,0.6994429475494793
MARK3,0.26754749606230427,0.7324525039376957
MARK4,0.24987669156066009,0.7501233084393399
MARS1,0.3207129436944212,0.6792870563055788
MARS2,0.5077108001070363,0.4922891998929637
MARVELD1,0.32708533267889706,0.6729146673211029
MAST2,0.34831519637789043,0.6516848036221096
MAST3,0.37065522505768705,0.6293447749423129
MAST4,0.4251841487629073,0.5748158512370927
MASTL,0.41652518564036917,0.5834748143596309
MAT2A,0.4663646104080336,0.5336353895919663
MAT2B,0.39771593255656107,0.6022840674434389
MATK,0.5934251951319831,0.4065748048680169
MATN1-AS1,0.47616828765187946,0.5238317123481205
MAU2,0.36937139369547367,0.6306286063045263
MAVS,0.32428999132077607,0.6757100086792239
MAX,0.3454904460481235,0.6545095539518765
MAZ,0.36219150573015213,0.6378084942698479
MBD1,0.3211119526198932,0.6788880473801068
MBD2,0.31903433350713123,0.6809656664928687
MBD3,0.3972003124654293,0.6027996875345707
MBD4,0.4026657130037035,0.5973342869962965
MBD5,0.3617305127637727,0.6382694872362273
MBD6,0.4149012669388737,0.5850987330611264
MBIP,0.34873654693365097,0.651263453066349
MBLAC1,0.5176331970308509,0.48236680296914913
MBLAC2,0.49018349179199766,0.5098165082080024
MBNL1,0.38077737470822676,0.6192226252917732
MBNL2,0.3594010466975825,0.6405989533024175
MBNL3,0.47618912532925606,0.5238108746707439
MBOAT1,0.48885184047477587,0.5111481595252241
MBOAT2,0.3862528372555971,0.6137471627444029
MBOAT7,0.2768911374400237,0.7231088625599763
MBP,0.3849181594061,0.6150818405939
MBTD1,0.45411194541624617,0.5458880545837539
MBTPS1,0.2786867053114942,0.7213132946885058
MBTPS2,0.38519909365900923,0.6148009063409907
MC1R,0.46027728649122374,0.5397227135087763
MCAM,0.2941936230054125,0.7058063769945875
MCAT,0.4089043768388884,0.5910956231611115
MCC,0.388430831687791,0.611569168312209
MCCC1,0.48737567184226854,0.5126243281577314
MCCC2,0.4059102476707527,0.5940897523292473
MCEE,0.44535375226821217,0.5546462477317878
MCF2L2,0.4056175872683525,0.5943824127316475
MCFD2,0.2453663353475609,0.7546336646524391
MCL1,0.5088720356247255,0.4911279643752745
MCM2,0.5575231196624892,0.44247688033751076
MCM3,0.42340908146330286,0.5765909185366971
MCM3AP,0.42953830265573095,0.5704616973442691
MCM4,0.43575532574738773,0.5642446742526123
MCM5,0.4367978447782142,0.5632021552217858
MCM6,0.43430154025554657,0.5656984597444534
MCM7,0.46766053619129316,0.5323394638087069
MCM8,0.5156771689653397,0.48432283103466034
MCM9,0.41155450525028364,0.5884454947497164
MCMBP,0.34836599762950626,0.6516340023704937
MCOLN1,0.32320087190185276,0.6767991280981472
MCPH1,0.4162381804947342,0.5837618195052658
MCRIP1,0.40471168022070614,0.5952883197792939
MCRIP2,0.5125258644776685,0.48747413552233154
MCRS1,0.3476443716457912,0.6523556283542088
MCTP1,0.45462847793740885,0.5453715220625912
MCTP2,0.3913436838026558,0.6086563161973442
MCTS1,0.28326328304995385,0.7167367169500461
MCU,0.2881454527378082,0.7118545472621918
MCUB,0.41686604491301943,0.5831339550869805
MCUR1,0.35469741374254227,0.6453025862574577
MDC1,0.38971095133040634,0.6102890486695937
MDFIC,0.4028375380273376,0.5971624619726623
MDH1,0.36688578048987047,0.6331142195101296
MDH2,0.36559385733146754,0.6344061426685325
MDK,0.6211219227739743,0.37887807722602573
MDM1,0.550413544688906,0.449586455311094
MDM2,0.44035804990146843,0.5596419500985316
MDM4,0.4432709004197802,0.5567290995802199
MDN1,0.42632394656538963,0.5736760534346104
ME2,0.42622216205511776,0.5737778379448822
MEA1,0.32138093401278767,0.6786190659872123
MEAF6,0.2831306565286858,0.7168693434713143
MEAK7,0.3377947470705424,0.6622052529294575
MECP2,0.3277552205004862,0.6722447794995138
MECR,0.35532899679882185,0.6446710032011782
MED1,0.3774153741874865,0.6225846258125135
MED10,0.34535970172977876,0.6546402982702213
MED11,0.33797117894781487,0.6620288210521852
MED12,0.4406419289963586,0.5593580710036414
MED13,0.3701438893164907,0.6298561106835092
MED13L,0.4126931915857962,0.5873068084142038
MED14,0.3682935804660831,0.6317064195339168
MED14OS,0.47223443325076786,0.5277655667492321
MED15,0.2881708378637476,0.7118291621362525
MED16,0.3315720128427659,0.6684279871572341
MED17,0.3963205939424889,0.603679406057511
MED18,0.34170499656881603,0.658295003431184
MED19,0.3156052737363747,0.6843947262636253
MED20,0.32182386610656977,0.6781761338934302
MED21,0.35774716788104605,0.642252832118954
MED22,0.34384752144770964,0.6561524785522903
MED23,0.39168700682265417,0.6083129931773459
MED24,0.2905985980427691,0.7094014019572309
MED25,0.3231232451008899,0.6768767548991101
MED26,0.341340890952519,0.6586591090474809
MED27,0.3208939294064684,0.6791060705935317
MED28,0.3234494520085199,0.6765505479914802
MED29,0.29205003327557016,0.7079499667244298
MED30,0.37384690370942864,0.6261530962905714
MED31,0.3645941698923707,0.6354058301076293
MED4,0.3026072545243161,0.6973927454756839
MED6,0.30148414302883403,0.698515856971166
MED7,0.39400701969861984,0.6059929803013802
MED8,0.27290208850588116,0.7270979114941188
MED8-AS1,0.4350505258355822,0.5649494741644179
MED9,0.3669442163248147,0.6330557836751853
MEF2A,0.31906418981296675,0.6809358101870333
MEF2B,0.5496794794287,0.4503205205713
MEF2D,0.26810820919594597,0.7318917908040541
MEG3,0.5959388890436718,0.40406111095632824
MEGF6,0.5671952004943576,0.43280479950564243
MEGF8,0.43486732084836277,0.5651326791516372
MEGF9,0.4629161081143788,0.5370838918856212
MEI1,0.7609107579503741,0.2390892420496259
MEIS2,0.5355809325618404,0.46441906743815964
MELTF,0.5982393813984734,0.40176061860152656
MEMO1,0.33511824160814285,0.6648817583918571
MEN1,0.2876734109262803,0.7123265890737197
MEPCE,0.3704156158491969,0.6295843841508031
MERTK,0.5931381774800164,0.4068618225199836
MESD,0.2756493463945974,0.7243506536054025
MEST,0.5668952028666224,0.4331047971333776
METAP1,0.32939715310931206,0.6706028468906879
METAP2,0.3097974192351103,0.6902025807648897
METRN,0.4873212756855147,0.5126787243144852
METRNL,0.48681081113006386,0.5131891888699361
METTL1,0.36706581259412424,0.6329341874058758
METTL14,0.34839044804019587,0.6516095519598042
METTL15,0.38014616152005537,0.6198538384799446
METTL16,0.3237528236848967,0.6762471763151032
METTL17,0.3747473979767944,0.6252526020232057
METTL18,0.4173293221475823,0.5826706778524178
METTL21A,0.4490011233304228,0.5509988766695773
METTL22,0.276128876821271,0.7238711231787289
METTL23,0.3498512324544468,0.6501487675455532
METTL25,0.43156594250883373,0.5684340574911663
METTL26,0.38104180060327053,0.6189581993967295
METTL2A,0.3679933100938797,0.6320066899061203
METTL2B,0.37152492055403336,0.6284750794459666
METTL3,0.3752537516078779,0.6247462483921221
METTL4,0.4606139303318092,0.5393860696681908
METTL5,0.3024362288415432,0.6975637711584568
METTL6,0.36748140438326765,0.6325185956167323
METTL8,0.3510172311216593,0.6489827688783407
METTL9,0.2925632308636393,0.7074367691363608
MEX3A,0.632752959217344,0.367247040782656
MEX3B,0.5373597177011626,0.46264028229883736
MEX3C,0.3694415797612497,0.6305584202387503
MEX3D,0.3848423747611897,0.6151576252388102
MFAP1,0.29471580201892983,0.7052841979810702
MFAP2,0.36271740928558366,0.6372825907144164
MFAP3L,0.5451791052307401,0.4548208947692599
MFF,0.33977261651307344,0.6602273834869266
MFGE8,0.35588916710444857,0.6441108328955514
MFHAS1,0.45897807819502695,0.541021921804973
MFN1,0.3544394576123783,0.6455605423876217
MFN2,0.3053043964318931,0.6946956035681069
MFNG,0.6075066019381795,0.3924933980618205
MFSD1,0.36679028160870075,0.6332097183912992
MFSD10,0.31388207910848515,0.6861179208915149
MFSD11,0.310877773345315,0.689122226654685
MFSD12,0.33550483733415604,0.664495162665844
MFSD13A,0.47476612723299433,0.5252338727670056
MFSD14A,0.4875677760158266,0.5124322239841734
MFSD14B,0.3522425607911178,0.6477574392088822
MFSD2A,0.3867749414805855,0.6132250585194146
MFSD2B,0.4243465093480024,0.5756534906519977
MFSD3,0.40145375579595566,0.5985462442040443
MFSD4B,0.3334082388984306,0.6665917611015695
MFSD5,0.31310207370136467,0.6868979262986353
MFSD6,0.46286926737853457,0.5371307326214654
MFSD8,0.40816877835563253,0.5918312216443675
MFSD9,0.34817259439400267,0.6518274056059974
MGA,0.4240736684628895,0.5759263315371105
MGAM,0.6213395446538925,0.3786604553461075
MGAT1,0.33475978007274015,0.6652402199272598
MGAT2,0.4323356667799609,0.5676643332200391
MGAT3,0.8322314428431647,0.16776855715683525
MGAT4A,0.5617411924260003,0.4382588075739997
MGAT4B,0.31286432248141083,0.6871356775185892
MGAT5,0.35946493516010897,0.6405350648398911
MGC16275,0.5551164277962276,0.4448835722037724
MGLL,0.4560962138431413,0.5439037861568587
MGME1,0.37913083138742615,0.6208691686125738
MGMT,0.5306399097400052,0.4693600902599948
MGP,0.5914524969245706,0.4085475030754294
MGRN1,0.32897172555593507,0.671028274444065
MGST1,0.7198851502367428,0.2801148497632572
MGST2,0.4046371273164238,0.5953628726835762
MGST3,0.35862114786037375,0.6413788521396262
MHENCR,0.4742152209260634,0.5257847790739366
MIA2,0.38952785996454103,0.6104721400354589
MIA3,0.3440207735236202,0.6559792264763797
MIATNB,0.408467319394861,0.5915326806051391
MIB1,0.40743937103876043,0.5925606289612395
MIB2,0.4096178098448685,0.5903821901551315
MICA,0.384565292325403,0.615434707674597
MICAL1,0.39737657750291483,0.6026234224970852
MICAL3,0.3954814047153507,0.6045185952846492
MICALL1,0.2693801157708679,0.730619884229132
MICALL2,0.4163264573144261,0.5836735426855739
MICB,0.5377893740577357,0.46221062594226425
MICB-DT,0.5609533278537648,0.43904667214623516
MICOS10,0.48008805167462143,0.5199119483253786
MICOS13,0.38556856262896744,0.6144314373710326
MICU1,0.3055993165554745,0.6944006834445255
MICU2,0.34013259996260914,0.6598674000373909
MICU3,0.6706165362681661,0.3293834637318339
MID1IP1,0.42768245802393984,0.5723175419760602
MID2,0.3877432136131184,0.6122567863868815
MIDEAS,0.33088106236287523,0.6691189376371247
MIDN,0.34830873113657745,0.6516912688634225
MIEF1,0.33804404948438915,0.6619559505156108
MIEF2,0.37321326855037895,0.626786731449621
MIEN1,0.44792760961822103,0.552072390381779
MIER1,0.3507352625685079,0.6492647374314922
MIER2,0.32266672674034325,0.6773332732596568
MIER3,0.40461749689919607,0.595382503100804
MIF4GD,0.39446784981659483,0.6055321501834052
MIGA1,0.3611001559932317,0.6388998440067684
MIGA2,0.40826887663986,0.59173112336014
MIIP,0.38608681463769506,0.613913185362305
MILR1,0.5522270255855152,0.4477729744144848
MINDY1,0.39761129340955187,0.6023887065904481
MINDY2,0.3864800419126238,0.6135199580873762
MINDY3,0.3494426121136972,0.6505573878863028
MINK1,0.37998304622513907,0.620016953774861
MINPP1,0.35314541549554895,0.6468545845044511
MIOS,0.3142673039276685,0.6857326960723316
MIR155HG,0.553433499698128,0.44656650030187195
MIR17HG,0.625530189701489,0.374469810298511
MIR181A1HG,0.6310848849160331,0.3689151150839669
MIR181A2HG,0.4585613342268126,0.5414386657731873
MIR200CHG,0.532763351819345,0.467236648180655
MIR205HG,0.42062049279255526,0.5793795072074448
MIR2117HG,0.519350672938994,0.48064932706100605
MIR222HG,0.5798730275460652,0.4201269724539348
MIR223HG,0.578935335789408,0.42106466421059197
MIR22HG,0.3726599660835096,0.6273400339164904
MIR29B2CHG,0.5638008830802781,0.4361991169197219
MIR4435-2HG,0.30022588478667395,0.6997741152133261
MIR4453HG,0.49156459367700983,0.5084354063229901
MIR4458HG,0.5579746748719897,0.4420253251280103
MIR600HG,0.5034924452858311,0.49650755471416885
MIR646HG,0.6095563322305679,0.39044366776943207
MIR762HG,0.4593672289380005,0.5406327710619995
MIR99AHG,0.6972242338316781,0.3027757661683219
MIRLET7A1HG,0.5816218767847333,0.4183781232152667
MIRLET7BHG,0.5195424966514111,0.48045750334858894
MIS12,0.35901604486363276,0.6409839551363672
MIS18A,0.49835345468350817,0.5016465453164918
MIS18BP1,0.4268822489040239,0.5731177510959762
MISP3,0.538858604750463,0.461141395249537
MITD1,0.37406500561961104,0.6259349943803889
MITF,0.592799865773746,0.407200134226254
MKKS,0.41955775634518694,0.5804422436548131
MKLN1,0.36253257521561216,0.6374674247843879
MKLN1-AS,0.30456244681097033,0.6954375531890297
MKNK1,0.30261308580104795,0.697386914198952
MKNK2,0.38146718963980675,0.6185328103601933
MKRN1,0.3074047524548535,0.6925952475451465
MKRN2,0.38252627530268263,0.6174737246973174
MLC1,0.5860049788440976,0.41399502115590237
MLEC,0.3258736027138574,0.6741263972861427
MLF1,0.5824253920997892,0.41757460790021084
MLF2,0.2966326378019793,0.7033673621980208
MLH1,0.3549111710329141,0.645088828967086
MLH3,0.4193926573331867,0.5806073426668132
MLIP,0.7082344442605972,0.29176555573940277
MLKL,0.428286756255797,0.571713243744203
MLLT1,0.39673168611313614,0.6032683138868639
MLLT10,0.4064061152083533,0.5935938847916467
MLLT11,0.5681349049721446,0.4318650950278554
MLLT3,0.5384039330695357,0.4615960669304643
MLLT6,0.4543719728078161,0.5456280271921838
MLST8,0.30346623510039145,0.6965337648996086
MLX,0.2928336752312524,0.7071663247687476
MLXIP,0.2856635891699365,0.7143364108300635
MLYCD,0.3829384355672768,0.6170615644327232
MMAA,0.4686242922076157,0.5313757077923843
MMAB,0.45176502210753305,0.5482349778924669
MMACHC,0.4779102456356798,0.5220897543643201
MMADHC,0.2471802272734099,0.7528197727265901
MMGT1,0.26419584093881504,0.735804159061185
MMP12,0.4797892650323255,0.5202107349676746
MMP14,0.23537738536418015,0.7646226146358198
MMP17,0.33499862943842473,0.6650013705615753
MMP24OS,0.40939056500792503,0.590609434992075
MMP25-AS1,0.57454027608037,0.42545972391963005
MMRN2,0.47216859247003284,0.5278314075299672
MMS19,0.24863399897835084,0.7513660010216492
MMS22L,0.4633485839835235,0.5366514160164765
MMUT,0.3362602015425052,0.6637397984574949
MN1,0.38347373553551733,0.6165262644644827
MNAT1,0.3310963898631079,0.6689036101368921
MNDA,0.37427535174148424,0.6257246482585157
MNS1,0.6733207564268794,0.3266792435731206
MNT,0.30969563791794436,0.6903043620820557
MOAP1,0.3302549943327904,0.6697450056672096
MOB1A,0.32431050908884834,0.6756894909111517
MOB1B,0.3152241444747363,0.6847758555252637
MOB2,0.3074065127543041,0.6925934872456959
MOB3A,0.31696050853601526,0.6830394914639848
MOB3C,0.38344536402395796,0.6165546359760421
MOB4,0.33519222693783896,0.6648077730621611
MOCOS,0.5737773563180651,0.42622264368193485
MOCS1,0.39050051383674145,0.6094994861632586
MOCS2,0.35890472973031656,0.6410952702696835
MOCS3,0.36066174666796413,0.6393382533320359
MOGS,0.30806861631572247,0.6919313836842775
MON1A,0.34806131278829916,0.6519386872117008
MON1B,0.2893544082928981,0.710645591707102
MON2,0.36109982430934906,0.6389001756906509
MORC2,0.3429580796509981,0.6570419203490019
MORC3,0.38143632986715864,0.6185636701328414
MORC4,0.5137375029070037,0.4862624970929963
MORF4L1,0.27093313614438685,0.7290668638556131
MORF4L2,0.28546334768179804,0.714536652318202
MORN2,0.3951915344888611,0.604808465511139
MOSPD1,0.3612255049603326,0.6387744950396674
MOSPD2,0.36403762828558683,0.6359623717144132
MOSPD3,0.3447849097595151,0.655215090240485
MOV10,0.3984186330011913,0.6015813669988087
MPC1,0.4465161742908614,0.5534838257091386
MPC2,0.43462821734803064,0.5653717826519693
MPDU1,0.40093229923929485,0.5990677007607051
MPG,0.2874473472994786,0.7125526527005215
MPHOSPH10,0.338219891967518,0.661780108032482
MPHOSPH6,0.3039239253848791,0.6960760746151209
MPHOSPH8,0.3642058412411383,0.6357941587588617
MPHOSPH9,0.4650881372924362,0.5349118627075637
MPI,0.2993742373905012,0.7006257626094988
MPIG6B,0.547915942966938,0.452084057033062
MPLKIP,0.3196718522480556,0.6803281477519444
MPND,0.41600714144962175,0.5839928585503782
MPP1,0.3956758034016405,0.6043241965983595
MPPE1,0.41360349979783806,0.5863965002021619
MPRIP,0.2822527401149273,0.7177472598850727
MPST,0.39142236911824774,0.6085776308817523
MPV17,0.28174246328749825,0.7182575367125017
MPV17L,0.6378360560962132,0.3621639439037868
MPV17L2,0.3429698675338711,0.657030132466129
MPZ,0.6814359575510025,0.3185640424489975
MPZL1,0.30522159739796606,0.6947784026020339
MPZL3,0.345808413811028,0.654191586188972
MR1,0.39060369080730845,0.6093963091926915
MRAS,0.45738033497972147,0.5426196650202786
MRC1,0.5141211114823818,0.4858788885176182
MRE11,0.3858180022133248,0.6141819977866751
MREG,0.4303347697215421,0.569665230278458
MRFAP1,0.34536564842398676,0.6546343515760132
MRFAP1L1,0.33079809189907144,0.6692019081009286
MRGBP,0.2955125369397657,0.7044874630602342
MRI1,0.42690468047346386,0.5730953195265361
MRLN,0.6207780944449561,0.37922190555504387
MRM1,0.4206877771232809,0.5793122228767191
MRM3,0.42602026954825434,0.5739797304517457
MRNIP,0.523586073092052,0.47641392690794804
MROH1,0.28912147420591544,0.7108785257940846
MRPL20-AS1,0.40450132212468554,0.5954986778753144
MRRF,0.3396607381956918,0.6603392618043082
MRS2,0.3339597965989794,0.6660402034010207
MRTFA,0.2992864841861384,0.7007135158138615
MRTFB,0.3912690340408257,0.6087309659591743
MRTO4,0.29729030221434577,0.7027096977856542
MS4A1,0.7552651784249714,0.24473482157502857
MS4A2,0.4681710349063256,0.5318289650936744
MS4A4A,0.4183516286845718,0.5816483713154281
MS4A7,0.40950718122933594,0.5904928187706641
MSANTD2,0.4308807977608272,0.5691192022391728
MSANTD3,0.2948718036724521,0.705128196327548
MSANTD4,0.4123814781861646,0.5876185218138354
MSH2,0.44076574593782425,0.5592342540621758
MSH3,0.37132344900497366,0.6286765509950263
