,0
FMO1,0.16237592600523998
OGN,0.1623623837890223
TAF10,0.16235794457431596
NF2,0.1623353306530717
CDK5R2,0.16232364678873326
ZNRF3-IT1,0.16230886969699773
RGS10,0.1622630318449193
CKAP5,0.1622611285641564
LINC02327,0.16219859189297547
IRS4,0.16214980973086815
LHFPL5,0.1621295214525274
KCNMA1,0.16212509098309608
RNF123,0.16210275687770948
WSCD1,0.16208565154308002
C22orf23,0.16207266072927773
EIF3C,0.16204906475398437
SYT7,0.16202792823071158
SMOC2,0.1619952696505678
LYNX1,0.16197208172490404
IL22,0.16195326470036361
SMPDL3A,0.1619302740798814
LINC00324,0.16186590395477052
PLXNB1,0.16185829531412685
BAHCC1,0.16185288969672743
IL23R,0.16183895981788446
NUP85,0.1618294757953876
H2BC15,0.16175985596073203
UBR2,0.1616976038909578
LINC01088,0.16168105757698778
ARID3A,0.16166479544549808
LIG4,0.16164433220289273
H4C15,0.1616195992605529
HPS4,0.16161695965452508
AARS1,0.1615852717489488
CUL2,0.16157580726559925
HOXB2,0.16155441463383782
BLOC1S6,0.16154475620714615
CTC1,0.16153380995427108
ZNRF1,0.1615238085853882
TMEM164,0.1614910603621896
LINC00605,0.16146624088755113
DDAH2,0.1613990397911655
FOXL2,0.1613868838450118
LINC00960,0.16136166277699152
ECEL1,0.16133855211279555
HHIPL2,0.16132418571381507
ZNF85,0.16131383165875238
TNXB,0.1612977862548358
CFAP20DC-AS1,0.16128751280610285
ZNF7,0.16125175447593204
FAM182A,0.1612289513316924
VSIG2,0.16121549649691364
SRFBP1,0.16120700223667053
RNF148,0.16120685169858268
LINC00842,0.16118415150600574
NR1I3,0.16111815852800626
STK3,0.16111639694266028
CYP4B1,0.16110938241311445
APOO,0.16107920699003603
WDR83,0.16106225576865657
CXCR5,0.16103541297443597
TPT1-AS1,0.16103222494372882
LHX6,0.16099873513678822
RFX2,0.16098599605134162
YEATS4,0.1609831050567599
GRAMD2B,0.16095490739304283
OXCT1-AS1,0.16090973923333332
LINC02725,0.16086356725604806
HOOK1,0.16082468349276613
IFT74,0.16082238520786454
DUSP10,0.16073247101294186
DNM3,0.1606908989424253
NTAN1,0.16068850485751604
WSB2,0.160674154309957
NENF,0.16065548149170425
TM7SF3,0.16065152197746305
KTN1-AS1,0.1606339859209591
ELFN1-AS1,0.16061366370719193
ZFP36,0.1605974427955508
C9,0.1605566833527968
POM121C,0.16052994856003636
RPP14,0.16051003210963702
STK38,0.16041922250273208
PRSS36,0.16039475402681777
C11orf87,0.16039304712823313
ZFP1,0.16032982584836328
FRRS1,0.1603208123627675
PLPPR2,0.16031243962316785
ACSBG2,0.16026495296735505
NPW,0.16024562993186792
EP400,0.16020135585627127
TSSK4,0.1602009625962467
TTC31,0.16018521123576215
PTBP3,0.1601708449915788
PCDHGB4,0.1601698493462233
C22orf15,0.16011998045978557
MLC1,0.16011292931316073
TBC1D10A,0.1601119107994639
RNF44,0.1601104860055515
LRFN2,0.16009006944317689
MOV10,0.15997861820623765
TMEM19,0.1599757509169749
ACSL4,0.15989870731124142
ZNF836,0.15988841757606437
CD70,0.1598391026796033
CEP57,0.15980531358784475
SEMA3A,0.1597969971382247
CELA1,0.15979340819560128
CNPY4,0.15977726291273814
SYT8,0.15976932050916745
UBQLN4,0.15973681528570594
CAPS,0.1597244365967543
EIF2B5,0.15970964259891351
PSG9,0.15969635093218654
TWIST2,0.15964373832779907
MYO10,0.1596288423582946
CXCL2,0.1596191140263187
ADH1A,0.15961579637756151
PLEKHG3,0.15960936598923772
LAMA5-AS1,0.15957137931988521
ZBBX,0.15956928045075475
BHLHE41,0.15956698443398315
CTBP1,0.1595662476386312
TINF2,0.15954704603915296
CAT,0.15954626988234968
VTI1A,0.15948068490478998
TOR1AIP2,0.15947744838411498
LINC01624,0.15947615087735842
ABCC8,0.15944357741323453
C8orf48,0.15943100360253393
MUC21,0.1594248262447642
GLYATL1,0.15941631884755234
LINC01993,0.15939740100795377
C7,0.1593955300377084
SUPT3H,0.15929293614752035
CTH,0.15929102878504647
PRAP1,0.15927838939138628
NUAK2,0.15921291157506082
CPNE7,0.15921244472986373
GUCA2B,0.15921112836040535
TNFRSF10A,0.15919152490819927
B3GNT4,0.15913680708518435
TRAPPC5,0.15908779388099079
POLR2J2,0.15906536895152948
ANKRD46,0.15903734651840762
PLEKHS1,0.15902892940530297
INTS7,0.15902461041772337
SYNM,0.15900335090405282
GALNT1,0.15900185797133976
OSTM1-AS1,0.1589989084481157
RPE65,0.15899781517525777
CCDC188,0.15893595113153872
PEX19,0.15890721827529036
LUZP2,0.1588189589661381
PKNOX1,0.15881778795986734
FUS,0.158806928857893
WDR89,0.15880569039148748
ATG4A,0.15875613983945172
HEATR5A,0.15875526135533383
PI4KB,0.15875263807847598
MOCS2,0.15871830996316996
CHRAC1,0.1587001986869161
DNAJB7,0.15867035870741683
RTN2,0.1586444260847323
ARHGEF35,0.1586311174524937
ZNF775,0.1586286024769957
DCK,0.1586229920373679
ISOC2,0.15861901186738656
ZNF551,0.15860624230016207
TPGS2,0.15851842336635752
NFE4,0.15850571748363684
ADGRB1,0.15845775658748382
RP9,0.15844075894424497
APC2,0.15842899473846714
BET1,0.15839680192742672
RGPD3,0.1583931245508394
ANAPC10,0.15838374244524636
CCDC71L,0.15833898493106233
GSTCD,0.1583141991020445
SPDL1,0.1582872121759525
PWP2,0.15827038027378232
STK24,0.15821939771054577
ORAI1,0.15821063560099624
LINC00930,0.1581984297461195
C3orf62,0.1581937518652357
DNAJC9,0.15817778551769318
LIN52,0.15814574493009426
EXOSC9,0.1581226645962763
SATB2,0.1580912381676916
SMAGP,0.15806569406930238
BMP5,0.158048161487875
TMDD1,0.15800782430746807
EIF5AL1,0.15795506433414663
PDK3,0.1579443895305006
OSBPL10-AS1,0.15792342790018202
RIOK1,0.1579196400249689
THUMPD2,0.15787999684665222
GOLGA3,0.15783085839096736
TGM4,0.15782904971020845
NR1I2,0.1578166411675664
FAM83D,0.15781083231552756
SNX18,0.15775876598541577
VGLL1,0.15774030535230193
UBE4A,0.1576723294476595
ZKSCAN4,0.1576485001915702
YBEY,0.1576409586869029
COMMD2,0.15759944917946533
PTDSS1,0.15757534384920133
ADCY10,0.15756219422055825
ATP1B1,0.15756022323245175
LINC02802,0.1575550123649564
CNTROB,0.15753442799319808
PKD1L3,0.1575083546193744
VSNL1,0.1574624280799998
AMN1,0.15743063837884338
NLRP12,0.1574118673058346
CEBPA,0.15737120460554166
AMOTL1,0.15736548845190076
NUTM2D,0.1573599084700833
B3GALT1-AS1,0.15734756010994055
C8orf74,0.1573065337392987
CA11,0.1573045921541042
LRRC55,0.15727831982569557
TRMT10B,0.15724696563995738
POU4F1,0.15722012974341057
MEIS1-AS2,0.15720072037137808
CRACD,0.15715883274580655
TNFRSF25,0.15715750312102642
HECW1,0.15713442159983482
SMC1B,0.15712654831121486
BOK-AS1,0.15709691649034072
TAB2,0.15703015442525012
PURA,0.15699121838998334
MEG8,0.15698376804576356
NFATC3,0.1569505838648141
ANK2,0.15694269318410142
CCNA2,0.15690248361034304
HAPLN1,0.1568963413683435
SLC27A6,0.15689074765615812
VAMP2,0.15688879593731012
STX1A,0.15688318804476847
PACC1,0.15686652137033058
LINC01003,0.15678909748645298
CCND2,0.156778633297359
TMEM123,0.1567749131753179
IL27,0.15671184007044367
CRIP1,0.15666483082764954
C20orf144,0.15664160577457856
TMPRSS11B,0.15663932120569746
SLC44A1,0.15661745732890656
TMCO6,0.15660777782238378
ECD,0.1566010115890883
RGS11,0.15658899457600187
DKK4,0.1565550289232946
IQCJ-SCHIP1-AS1,0.15654565082439165
RBKS,0.15647059803561472
AJUBA,0.1564536713795878
HEATR3,0.1564405606761728
ARHGAP31-AS1,0.15639903687588955
KLK9,0.15638772033512174
PPCDC,0.1563627890333533
GRHL3-AS1,0.1563089265098927
EZH1,0.1563083834123884
FBLN7,0.15629746904841793
CAMKV,0.15627658126378374
CEP43,0.15625745912933112
NAGK,0.15623982387833427
TTC16,0.15621967422541166
ACMSD,0.15617098808810673
ADAMTS15,0.15616620103472578
KCNK1,0.15615271079015197
FMO2,0.1561272804455417
WTAP,0.15611485778058232
OVGP1,0.1560882485630658
SPTB,0.15608789345892615
MFSD8,0.15608167755010935
ACD,0.15607294975888508
SPACA9,0.15606554206674514
PARD6A,0.15603339350134432
ARHGEF10L,0.15603040938170482
WNT11,0.15602943596830726
NPAS2,0.156000394606988
UBE2R2,0.15596123643850487
IDO2,0.1559465123545983
CDH26,0.1559242327080671
LGI2,0.15589700665104844
PCBD2,0.1558421357349285
FREM3,0.15578520110329871
KCNIP3,0.15578091458240576
HES7,0.15576957571550998
TBL2,0.1557695651596847
ARHGAP19,0.15576430478074074
RMND5B,0.1557627946753981
NRSN1,0.1557553688544878
DNM1P35,0.15573714470194439
SGSM2,0.15568049868284237
FAM89A,0.15567339273374234
PPFIA2,0.15561063147120016
TVP23B,0.15559813549152512
ARHGEF33,0.15559633628609876
HUS1,0.15557557067437017
PRICKLE4,0.1555731211016402
SKAP2,0.1555713240455644
TIGD6,0.15556653892408853
POP1,0.1555251032677432
S100A2,0.15551897195131087
PKN2,0.1554905255524446
TLL2,0.15547630406209703
MBOAT7,0.1554728508444259
ORC3,0.15546860624099607
LINC01395,0.15546475460508452
GSN-AS1,0.15544672057792067
ANKDD1A,0.15544137855502294
CREB3L1,0.15543991852612093
BRSK1,0.15540707441193874
PCA3,0.155380813392921
LINC02313,0.15535378658108598
PDSS2,0.15528356901864018
AGFG1,0.15528035158979642
ANXA3,0.15527675058317358
ANKRD22,0.15526266604940162
LINC02363,0.15523222068989884
YIPF3,0.15520737544888788
SHCBP1,0.15519951692800799
EXOC6B,0.15519637168365832
PEPD,0.15519403687171227
PIGP,0.15517204784477873
PIGT,0.1551485847542139
PLSCR3,0.1551244835209333
ACTG2,0.1551230492158069
UTP15,0.15511496087958676
B3GNT6,0.15511040485955024
PIGR,0.15500479954257684
SERPINB6,0.1549784339261183
ADAMTS9-AS2,0.15496693787128019
LAMTOR4,0.15496590430474722
COMETT,0.15496388934408034
ITGA9-AS1,0.1549578497130958
SBF2,0.15492451294038917
RNF216,0.15487101904140385
TNF,0.1548655663111584
MAL,0.15484557516152334
PCSK1N,0.15483971934506555
TMEM74B,0.15481573196397874
KIF3A,0.15479912815758273
LINC00239,0.15476457672196037
CDIN1,0.15475414452566125
TMEM92-AS1,0.15473219259343635
LINC01588,0.15463738331429663
OBSL1,0.1546323569906266
SNAPIN,0.15461552469851875
TMEM60,0.15459172562645007
PAIP1,0.1545901394437997
KLF14,0.15443264175233165
LINC02004,0.15441094834100683
SNX4,0.15436676994895862
CLMN,0.15436287112584932
STRA8,0.1543509734539111
EGR2,0.154336474338146
AAMDC,0.1543242030030852
S1PR2,0.15431126325020028
ATP2A1-AS1,0.15427929300247042
PTENP1-AS,0.15427147460745075
DYDC2,0.15426684213251401
JRKL,0.15425489430947428
DYRK3-AS1,0.15424905256357904
MIR29B2CHG,0.15423716285049185
RBBP9,0.1542180540602377
HOGA1,0.15417392009926528
IAH1,0.1541460809649443
ZNF268,0.15412910360963542
OTUD5,0.15410021487353376
SLC15A2,0.15408896455241713
ADH1B,0.15407096824260985
TEX10,0.15405963920464905
SERPINA10,0.1540345739240318
SLC25A48,0.1540297354540792
ZNF623,0.15401330371633032
BRF2,0.1539962888584599
ARL8A,0.15393243623443156
EFCAB2,0.15392784517235653
BZW1,0.1538863584118698
DNAH6,0.1538221664007567
PPP1R16A,0.15378693417492345
TCEAL9,0.15376014632525234
ING4,0.1537575725371444
AKT1,0.15375095781865747
TTLL10-AS1,0.1536772281933638
PAPOLA,0.15365558093529738
NFS1,0.15365480265086198
ADAD2,0.15362141027874388
KRT77,0.15362045717563963
GABRB3,0.153616213824207
PRPF4,0.15359612343126094
CRYZL1,0.15358327814824219
HAUS6,0.1535526463287388
DLST,0.15354001133708878
KMT2B,0.1535300831971104
FGF9,0.15346540450716212
TRBV12-3,0.1534203192912494
SNX7,0.15341308609799914
TCF4-AS1,0.15340787521351365
ARHGAP27,0.1534007686799166
MXD4,0.15338307898026798
ZNF616,0.1533811208819547
SLC23A1,0.15337947872461552
MTHFD1L,0.15337459017759647
STAM,0.15337348547534735
DPH6,0.15326437908714638
DMD,0.15325776231016483
LINC02527,0.15325337165731814
FJX1,0.1531461390960472
DDX31,0.15314009848308233
LRRC58,0.1531333002736894
OTUD7A,0.1531261285028366
BAIAP2-DT,0.1531148627720441
GALNT13,0.153081372637305
CARMIL1,0.15304569904439694
IDE,0.15303670984063314
ARL8B,0.1530056015087457
ATXN7,0.1529843804009487
SCGB3A2,0.1529677544417953
STARD5,0.15293572799654753
ZNF592,0.15292480359665786
TRIM54,0.1528904055988493
PTPRH,0.15285933595368675
RIC8A,0.1528555051239433
NARF-AS1,0.15283718486352868
PRKAB1,0.15282686474296617
TULP4,0.15281594571657142
ZNF568,0.15281408711227676
IHH,0.15280645407194543
MADCAM1,0.15280536682842752
APBA3,0.15279021259388062
SRL,0.15271342007058872
CALY,0.15267415243024957
IRF6,0.15261011299362642
OBP2A,0.15259770505062686
OGFRL1,0.1525890730887707
SPRED2,0.15257573052120843
FAM216A,0.15257486576012785
LINC01678,0.15255574733303887
SNAPC5,0.15254001462149297
LINC01484,0.15251068630688358
ZNF585A,0.15247974048556406
UNC80,0.1524567072062723
XK,0.15245573897036963
WNT6,0.1524302650979938
GPATCH8,0.15238997306098065
RBFOX3,0.152328055182593
OR2A7,0.15227639958991193
MIA2,0.15226455795187036
MUC19,0.1522605536302244
TP73,0.15223127425443553
WDR36,0.15215652801216878
DNAJC24,0.1521231775940995
IRX2,0.1520760703306961
VAMP7,0.1520697069886156
HUWE1,0.15204792612017579
NUDT8,0.15203373312963386
TMEM178A,0.1519913519695311
HAUS1,0.15196214548178272
PFN1,0.15193205029921072
FBP2,0.15193063377021973
SND1-IT1,0.15192654910339887
LDLRAD2,0.15192504527207926
SNX32,0.15190894345549597
TPO,0.15187790558874487
CD164,0.15184456663069368
CDK1,0.15183808779613409
SNCA,0.15183165161201437
ZBTB44,0.1517967057659431
LINC01405,0.151780524145842
TFCP2,0.15171948803213467
CCDC102A,0.15171403715150458
LINC01138,0.15171014880436196
LRMDA,0.15170605414625699
CDH13,0.1516814325303668
GNAI1,0.15166296137502724
TEX35,0.15162709688585177
TEX261,0.15161902805861005
SCRG1,0.1516138588923237
ADORA1,0.1515747394941446
ASB14,0.15155143701529938
CCDC18-AS1,0.15149586310158678
AGK,0.15149553777346783
COQ3,0.15148554196126232
LINC00853,0.15147857171114423
SRD5A3,0.15144127557832746
DNAJA4,0.15141943495799193
ATG16L1,0.15140924758450136
FAM135A-AS1,0.15136278388753188
NIPSNAP2,0.15132479521950779
PITRM1-AS1,0.1513143899390726
INSC,0.15129762301472585
TMEM192,0.1512586687843023
CRABP1,0.15121473552034373
GLUD1,0.15118893878919648
SGSM1,0.151173911157064
ERFE,0.15117358569046385
SLC2A8,0.15115110394093323
EPHA1,0.15112178993343303
TMUB2,0.15111265334673096
NIPAL2,0.15108271811624674
FASTKD3,0.15105136286758825
ASB11,0.15104435003732464
FBXO25,0.15097247756772184
MAK,0.15095023857312476
TLE4,0.15094063264702753
DNAH12,0.15093883892639295
FSD1L,0.15090922044709917
REP15,0.150898740020706
STK26,0.15089002213721942
ERI1,0.15083470811892208
SMCR2,0.1508213648283952
EIF3L,0.1508105594929519
CFAP298,0.15079417880299634
TMPRSS15,0.15077273996920654
RNF113B,0.15074407306475407
FBXO44,0.15071712369185947
ZNF384,0.15067219538422427
MMP17,0.1506678970366113
PDE6G,0.15064283172827947
FBXO28,0.15063456460232785
POLR2M,0.1505908624342172
ZBTB6,0.15055213500459935
ALOX12,0.15044369125296542
LINC01887,0.1504387098610984
TTLL7,0.15039523934933907
GRM3-AS1,0.15038469087784948
EEPD1,0.15038065802200953
LINC01219,0.1503793645907673
SLC31A1,0.1503765598698821
DAAM2,0.15034295156145472
HSPB9,0.15033010948955575
NXPH2,0.15032051914337496
TSSK3,0.15029736820518208
TAS2R31,0.15027438192999923
KCTD18,0.15024155168784442
MCPH1,0.15021167774422764
GPALPP1,0.15010137652615074
CSNK1E,0.1500782889826084
PIGW,0.15005303390241367
DNTT,0.15002409282926688
PDZD7,0.15002239379426052
LUC7L2,0.1499167121698224
NOTCH2NLC,0.14991651153446264
BAK1,0.14991134551348498
FBXO30,0.14990460340238282
IKZF2,0.14990164461222882
THRB-AS1,0.1498702262211659
TFCP2L1,0.14986861663353807
GFM2,0.14984120132914142
MYADML2,0.14983858733745783
METTL14,0.14979669429272788
KCP,0.1497853646887596
DNAH5,0.14977355754955063
VSTM5,0.14973668892004757
SYT12,0.14968804178547268
LARP4B,0.14962550604909572
VEPH1,0.1496105090011802
GBP6,0.14959925251536704
LRRFIP2,0.14957810174213432
PRRC2B,0.1495510979209115
WDR70,0.14954309026632387
KIAA0930,0.14953476253370002
INIP,0.14953436229841316
SLC14A1,0.14952492826404484
KBTBD7,0.14950479212018133
DRAIC,0.14949984555942009
HDAC10,0.14947410024881697
ZNF79,0.14946630933829527
LRRC26,0.1494599874031912
NDUFB2-AS1,0.14942628984068143
H3C6,0.14939138143848116
FAR2,0.149385599154637
RMDN2,0.14934209403111465
ITPK1-AS1,0.14933148252145842
NLRP11,0.14932481375296053
LRATD1,0.14930248479994804
MAP3K7,0.1492806660162522
HEXD,0.1492425116572926
HBS1L,0.1492312866493363
CFAP299,0.1491974596350206
STEAP2-AS1,0.14919209733384595
RUNX1T1,0.14918878691688392
EDNRB-AS1,0.14918667301514063
TSBP1-AS1,0.14915659284388505
KLK3,0.14914747509660528
TSKS,0.14913914350564433
MLPH,0.14913115667619337
ASH1L-AS1,0.1490869270636564
LINC00173,0.14905163285721315
LINC02830,0.14904617205323253
CPT1B,0.1490205223080501
PELATON,0.14899893679864545
TRAF3IP2,0.14894088543177514
LEFTY2,0.14888505381197906
COL23A1,0.14886622110101919
TRDN,0.14884503759335022
NEK1,0.14881403865144466
BRF1,0.14881038778380626
ITFG1-AS1,0.14880361996332656
CCZ1B,0.14877289861839724
SERPINA11,0.1487560331982378
LINC00494,0.14874591855545197
SMC1A,0.1487413355929161
PLEKHA4,0.14873422662951874
PLS3-AS1,0.14870540896900458
CACNA1D,0.1486908595533908
CRTC2,0.14868851910157935
DIPK1C,0.14868318489361465
CNOT1,0.14866273922494128
SHC4,0.14865075250636237
OVOL3,0.1486396320315153
CRMP1,0.14849333165106185
PLCB2,0.14848137810100556
ZNF273,0.14846760024457148
KCNK9,0.1484553888256416
PTPRT,0.1484148439932214
SOCS2-AS1,0.14838832032954286
LRFN5,0.1483227086001078
SIGIRR,0.14829632011939653
PALB2,0.1482717593774657
GIPR,0.1482695098658265
NFE2L1,0.14825553758269264
C11orf16,0.14824567848838335
SLC25A17,0.14820619779240615
PIP5KL1,0.14816633905789403
CCDC87,0.14808941008952498
GSDMD,0.14807519859789905
C2orf76,0.14806397971693622
LINC01505,0.14804246420318126
FOXQ1,0.14802647145362058
MXI1,0.14800217688388348
TRAV13-2,0.14799314321822699
RNFT1-DT,0.14797838452006265
ANO5,0.14795990389597174
DLEU2,0.14792803820636102
RWDD4,0.1479047484855572
GAB2,0.14789303587380223
BSCL2,0.14788067285212952
XRCC1,0.14783696571151295
OBI1,0.14782494807573957
UBXN11,0.1478097088073235
SRSF10,0.14773733718968587
TRIM3,0.1477359301413497
FAM53B,0.14773324444745506
OSBPL10,0.1476950017901784
CCSAP,0.14769382130618014
ACYP2,0.14768307216393406
NFAT5,0.14765700714282942
GEMIN7,0.147646663737562
MHENCR,0.14763958018254422
PAM16,0.1476163737798322
MAP1LC3C,0.14759645453177986
NUCB2,0.14758913846895164
DPP7,0.14756231476824266
LINC01978,0.14752429117021482
MEMO1,0.1475070538393737
LINC01695,0.14749345001343322
GGACT,0.14748887110555634
ATP13A1,0.1474807605271534
SRP54,0.14747571377166915
HERC3,0.1474054897741148
FBLL1,0.14737675612766427
TWF2,0.14737304927585734
FST,0.14736620515653656
RNF121,0.1473313166977307
MATK,0.1473111212123555
DNAAF2,0.14729994175209687
MFSD11,0.1472855357218782
STK10,0.14725184894939491
FRMD5,0.14724265940084463
WARS2-IT1,0.14723361669067253
GIGYF2,0.14717963625468758
ABRAXAS2,0.1471380252203412
DLK2,0.14712427487010774
ASCL5,0.14710291841032055
BEX1,0.14707799774161584
KIF20B,0.1470731829607031
PPP1R14B-AS1,0.14706295109777445
LAS1L,0.14701690333280487
ZNF57,0.14699675095425757
ADO,0.14699050693936322
LRRK2-DT,0.1469845704930592
CTNNBIP1,0.14693461408575245
FAM53A,0.14691653913043945
CRIP3,0.14690097192068682
C10orf90,0.1468907399233623
ZNF770,0.14686262559890434
CCDC39,0.14684388069872992
TRIM69,0.14683650214143723
SMCO4,0.14682420060725526
LONP1,0.14681385737029398
MIOX,0.14680136707759303
IFI16,0.14679030603660315
DUSP22,0.14676888344811762
NUDT1,0.14676443086059704
SPNS1,0.14675493246360669
TRIM37,0.14675394384110277
C1GALT1C1,0.14673087552895522
GIHCG,0.14671028316198614
ACTRT3,0.14667111295804783
PRPF18,0.14662938678123996
PPM1A,0.14655944427715253
C4orf46,0.14655798815617296
METTL4,0.1465449934609557
EXOC2,0.1465398234709442
CHM,0.14650375262896576
INHBC,0.14647095267427418
NECTIN1,0.14646486127751243
MESP2,0.14645555560662968
PROSER1,0.14644346166863295
MCMBP,0.1464068855582673
PDE9A-AS1,0.14638681005517454
PRR22,0.14636520404485162
SRSF6,0.14633310229699212
CERS6-AS1,0.14630513848160404
CCAR1,0.1462654417167455
GRAP,0.14623802865258578
FAM43B,0.14621293189370974
LINC01819,0.14620965362707028
BOD1,0.14616995517270726
IL36B,0.14616923985771568
SAMD13,0.14615083695528408
MAT2A,0.14615040482337258
SHF,0.1461372678854132
PANK4,0.14610349445754067
ZFP57,0.1460971326932267
SNX24,0.1460949156197217
BABAM2,0.14608640621998137
SLCO6A1,0.14595295504604988
TRAV22,0.1459338611085595
ERLIN1,0.14590843855195976
NR2F1-AS1,0.1458420028772603
FOXF1,0.145827351939068
HPN,0.14581837059153313
TP53,0.1458121876692106
FXR2,0.14581038012695788
MIS18A,0.14580034997906144
CHD2,0.14579955002995967
SNHG6,0.14579398371668875
GNG12-AS1,0.14576526362814712
EBLN2,0.1457640008980591
PHACTR3,0.14561550957712724
UBE2Q2,0.14557906314772284
METTL3,0.14556481184888567
ATXN1L,0.14554279993147431
EML2,0.14551864700669376
ZBED4,0.14550477566944067
EDIL3-DT,0.14549681726088867
EPB41,0.14548208102422008
OLFM1,0.1454304375017687
ZZZ3,0.14542459658360776
CBY3,0.1454111742199296
LINC00654,0.14540569016946436
BMP8B,0.14536191363890352
C4BPB,0.14535111430351083
TAT-AS1,0.14534607865379373
EPHB6,0.14528180214246428
TRIM11,0.14522874480867745
PPP1R2,0.14520965265148253
CRYBB1,0.145196716035743
RBP5,0.14516477218131665
CDKN2B-AS1,0.14516043146491134
MYLK-AS1,0.14514789418391513
LINC00487,0.14514195282353456
BIRC5,0.14513538672285153
PIGN,0.14507837774357749
STX1B,0.14506993949096342
SLC30A9,0.1449929951575708
KLRF1,0.14496404371699384
FOXK2,0.14494581000008905
PRECSIT,0.14493953256326075
C12orf57,0.14491493992797794
NAT10,0.1448818418623908
PPM1F,0.14486776645173824
SNAP25,0.1448275598984935
ZNF613,0.1448186413003121
ARHGAP22,0.14479044693623136
SEC63,0.1447583361663036
ERI2,0.14474481456714047
SREK1,0.1447401674075274
KDELR1,0.14469658675169536
STC2,0.14467923334498176
CEP55,0.14466648635688864
CPNE6,0.14466643376291388
HMGN4,0.1446412457993519
CHGA,0.14463001472598497
CDKL3,0.14457898542444828
TMIE,0.14457261916227174
TM4SF1,0.14456152271575456
KIFBP,0.1445337899593934
LINC01805,0.1445260696733547
ARHGEF2,0.14451108999050158
NUTM2B,0.14450430930294267
PDCD6,0.14449918161503061
ZDHHC9,0.1444898505502866
OSBPL1A,0.14445490482799192
TBC1D7,0.1444180486421218
BSN-DT,0.14441779938555627
ARSF,0.1443993464572745
CDC42SE1,0.144380274899794
LRRC38,0.14436263038358665
BBC3,0.1443071293942162
H2AX,0.14430634290450714
RAB17,0.14423702823860277
CNTN3,0.14423441063773065
EPN1,0.14422624588233107
CENPU,0.1442146030587004
EFNB3,0.14421057620511726
TNFRSF12A,0.14417618357749562
PRR14,0.14416689457925946
ID1,0.14413131090476605
LINC02005,0.144104742877513
NUP153,0.14408660379286062
RNF175,0.1439842095938532
IFTAP,0.14397958505182282
RHEB,0.14396658822137584
RACGAP1,0.14395785375232745
LRPPRC,0.1439528318651037
CTSV,0.14395110539054992
ARIH2,0.14393227840381187
SMYD5,0.1439233171838897
PDE12,0.14392038216631473
IL1B,0.14390821030857082
DPH7,0.1438941208509374
PPP1CB,0.14388949482129712
SLFNL1,0.14388856692189536
ADAMTS17,0.1438879923033157
ERGIC1,0.14386796247642164
UNC93B1,0.1438429658346225
IL12RB2,0.14383013964134675
RPH3AL,0.14382280735363814
LAGE3,0.14379907058154542
TSTD1,0.1437987761154896
TAL2,0.14375016565156415
COX6B2,0.14374958573307645
SRSF11,0.14374474947658955
RANBP3,0.1437417064948307
CPT2,0.14373865342574077
PLXNA2,0.14372587774904041
KRT15,0.1437254841451692
MIER3,0.14364624415015692
MIS18A-AS1,0.14362624695408868
EVC2,0.14353043001929636
TEC,0.14351832550104685
CHI3L2,0.14351549083385964
NOL12,0.1435070357316215
COMMD3,0.14342411453457846
FKBP6,0.14340233506581643
C2CD4D-AS1,0.1433695110395903
PSMD9,0.14333157570387645
CHD8,0.14326466163196228
ZNF587B,0.14324751707653685
AEBP2,0.14318563297238934
DENND5B-AS1,0.14313244039214776
CPAMD8,0.14312945664484075
THSD7A,0.14310416392427036
FBXW9,0.14310317319540197
TVP23C,0.14310197169865269
C12orf54,0.14303486005193344
RCBTB1,0.14301852856375716
RNF217,0.14297377170713138
TOM1L2,0.14295311357482957
ANO4,0.14293316869957182
UBAP2L,0.14288299439222066
DIRAS1,0.14281976894932905
FLT4,0.14281019674373263
CCZ1,0.14279844844056605
ZNF324B,0.14278175070787213
ELMOD2,0.14278093920910753
HMCES,0.14262340326074657
LINC02235,0.1426233517190772
RB1-DT,0.14259346837361828
GAS2L1,0.14250198053849147
RASGEF1A,0.14250019145008586
FER1L6-AS2,0.1424412686398623
TRAP1,0.14243895445305277
FAM181A-AS1,0.14243577281703326
ACSF3,0.14243275496833321
PSMD11,0.14240035792792818
ADNP2,0.14237915149328995
SIDT1-AS1,0.14236812430730098
GMNN,0.142366599016331
INHBE,0.14236119825323054
DYNAP,0.14231809041049936
ZC3H4,0.14228025790402282
IDH1-AS1,0.14227648765512185
CD55,0.14223303082394703
MIR202HG,0.14219362401134428
LINC02316,0.1421478999889917
ATXN2-AS,0.14214556488955943
MTRES1,0.14213796656528424
MYSM1,0.14212478611940543
TES,0.14211959818699937
MVD,0.14206667858767386
AP5B1,0.14204647844942328
GRIPAP1,0.14202658804042143
SNN,0.14196930319883852
LINC01010,0.1419436337829826
CYP7B1,0.1419401438593871
ERCC6L,0.14193238118366228
MVP,0.14190323247794037
IPO7,0.14183929301518253
PHF14,0.14183819782909943
LENG8-AS1,0.1417553594295306
ZMYM1,0.14170344781180136
DDB1,0.14169000486359495
RIPPLY2,0.14167120678642306
CDK16,0.14165909511964597
USP9Y,0.14164770284131467
PVRIG,0.14161792164809364
RBBP7,0.14161501358346226
C14orf178,0.14159787076489413
NHLRC1,0.1415922403916983
LINC01301,0.1415698572242165
IGFLR1,0.1415656245885613
MFF-DT,0.1415371346436217
TBX3,0.14151290439734088
NOS1AP,0.14147951056950905
NOS2,0.14147888189449953
TCP11,0.14144211697030945
