,Malignant,B cell,Dendritic,Endothelial,Fibroblast,Macrophage,Mast,T cell
PITRM1-AS1,0.20981378315198065,0.08204865171187749,0.14337255791346082,0.08703796529367012,0.2069084841274761,0.020330841442733984,0.05956534356057064,0.22287254125054434
PITX1,0.03450851195874995,0.18180657706589903,0.14946826927802206,0.04938072501503697,0.06187023971587313,0.03266793022528132,0.15142899522814127,0.12988664644548403
PITX2,0.24601216176844756,0.22171444466378734,0.053326232067682076,0.1637232759677966,0.14780687986931917,0.11717653569689646,0.12352970397311022,0.24990542666358795
PJA1,0.22096695870572258,0.22079911400403035,0.1570481453464782,0.21508363091759675,0.22242591468716538,0.12068247616304933,0.09338883894877753,0.2690689663774544
PJA2,0.1279557801583545,0.10915867279088029,0.09472790805852353,0.12853869186781897,0.12900643029682185,0.17972709425001754,0.07202693140199899,0.0748173157197444
PKD1,0.24869655684672162,0.17574733220195665,0.15644059243961786,0.23181791543685987,0.2349730220330004,0.03700757452001131,0.1667645210326868,0.25936684728441106
PKD2,0.23027282949297692,0.17362114846840512,0.1361437702676377,0.17764789654413451,0.18578771681163672,0.021815590439618292,0.17038396890961002,0.23221484678876117
PKIB,0.1562979232405967,0.1519829105431672,0.14598293015808503,0.19591845185781825,0.17085827276726473,0.15917355478124579,-0.07672555031426917,0.08025545327113702
PKIG,0.27334439787250314,0.23006585033737723,0.007501949588438173,0.2759845043482399,0.27049660370792383,0.14065119146810293,0.033521198930793986,0.22199767401416368
PKM,0.10510700536737626,0.16992401109734642,0.0006665891653120713,0.11132070367152905,0.10269341056531368,0.13938218244935505,-0.04897707436581379,-0.01137211985211231
PKN1,0.2626772996172609,0.22538121294844046,0.1625724301577626,0.25035256956772967,0.2507172673739809,0.06793605754628876,0.13449878653284772,0.2304939249739357
PKN2,0.2262730621038562,0.21269510698073063,0.11329135361444145,0.22634787494495903,0.22211571010419612,0.10224438906431663,0.15430882763958031,0.19581802555847674
PKN3,0.2865039912357777,0.20735875262214104,0.11691544423910044,0.3145549852802916,0.22574219148384073,0.07751045152468995,0.12658122804862829,0.18051751261650403
PKNOX1,0.3024337168788806,0.2324290291199066,0.0630164907060846,0.2977949169029613,0.30072059963142717,0.09758224936602997,0.049017083948728474,0.21831387056302412
PKP1,0.21156559819540688,0.1975229409614339,0.004049135601655093,0.19694966650674647,0.20522494903790622,0.10809946039453305,0.3118736813783401,0.1258663865217772
PKP2,0.10208859110879531,0.14378377564761244,0.08683314849657263,0.20714701677120442,0.15081393769757484,-0.004919159858346877,0.11244995964724418,0.11113056592895243
PKP3,0.3102222880449928,0.19081979144671807,0.13909080540314336,0.18343383427539994,0.2599513716749671,0.17404750576483397,0.07761207267301001,0.2478471380637999
PKP4,0.22880508023182822,0.1611890893621566,0.08090701248899956,0.24347846476947513,0.23991438909444557,0.05759283003462239,0.09457463543560464,0.25981911227561644
PLA2G12A,0.2681484942819477,0.18851175835054995,0.07242298376591726,0.2643320313996437,0.27330677637061274,0.11426506207335592,0.1376920277024659,0.3164923370014225
PLA2G15,0.2433478974136779,0.24151589510367136,0.1722836100238533,0.2537113197033257,0.25499412320221715,0.16177690573541803,0.17918400691333494,0.24435394709974062
PLA2G2C,0.18185785726159978,0.16537790589634951,0.12751429640720988,0.1572368727670696,0.17270984743385204,0.179514223976088,0.14628432040856504,0.22394114562134448
PLA2G2F,0.5375833111335578,0.42152522688421107,0.48180741379970415,0.4803289404299522,0.44763968152804967,0.46704077856417353,0.33233458741241195,0.45351881161664465
PLA2G3,0.3554087604515982,0.3216919986755966,0.3133841786404641,0.3021652300618141,0.31135185764739387,0.2937138669255558,0.3050382471126707,0.18167975998710545
PLA2G4A,0.18081986249478726,0.24141832113206044,0.11925756542078085,0.19818560506145327,0.18358255332582318,0.040933339497736844,-0.008103144290009795,0.24640150800875762
PLA2G4E,0.5158508344209447,0.4531160770625357,0.5769282721760176,0.27056900059367894,0.5659535950760469,0.17966259220210035,0.1685762868171851,0.1917812457286581
PLA2G4F,0.40104707594441036,0.34487326908410276,0.41081203806513994,0.371550232989036,0.3725888469254164,0.14255448745059815,0.3691115389701226,0.28086533885443576
PLA2G6,0.33906269143271395,0.15648115660128012,0.15039403206637378,0.31126320889968995,0.32104965096257027,0.11816873043646597,0.08531891233674405,0.32295138346346636
PLAA,0.24959432778880922,0.22835410382408836,0.1283944365594143,0.2474635266172908,0.24990806630530493,0.1612329462430582,0.13331281924558316,0.3108560233607431
PLAAT3,0.24806370874026126,0.222768675170341,0.08251587878274641,0.26992413009038746,0.23938703473510678,0.1114118229496475,0.08549655868975711,0.29336780713549226
PLAAT4,0.13281350021324828,0.17841964874882565,0.10657318719109603,0.08623503618311183,0.0721427861512225,0.0918516632248186,0.006902183217680293,0.19675363137983667
PLAG1,0.31272561448196395,0.1573020641990777,0.14934397560118728,0.2291676763904215,0.3216391171266601,0.1147322094387754,0.04340089070167602,0.2646785523354294
PLAGL1,0.2391124417692786,0.1932760035553634,0.12566569771278535,0.22025348591511834,0.2076639404776984,0.04430239617752331,0.07045483030521199,0.2524638689756822
PLAGL2,0.19878859261758142,0.17484417328244986,0.16192600008020244,0.20946708813328938,0.20983529283518207,0.05030593316766638,0.11172649510013559,0.12645324965687282
PLAT,0.24875464870834071,0.16725376157425992,0.08371910604750406,0.25892561299890443,0.2556662113285352,-0.03150342429493891,0.004651603747403606,0.24625923489266888
PLAU,0.2889860542154287,0.29834396662762575,0.0784246082107991,0.26721261901997484,0.29105340609440866,0.18834886480045884,0.06354695264031647,0.30543648610082413
PLAUR,0.2709862807952024,0.23478723605526974,0.09260897928460243,0.25784852112085405,0.27403171520543385,0.17754130758157025,0.039639031199107555,0.26303986996259426
PLB1,0.3288234308120514,0.16707479033138228,0.03751008911078618,0.3118474685427011,0.12692297893043755,0.03713143708174376,0.08833576182646477,0.2599806671365058
PLBD2,0.21725110683804916,0.19628450989798968,0.06285764833030594,0.21881902992298705,0.22097053684172843,0.1378706226975189,0.006632986608919835,0.22940530630718553
PLCB2,0.18699002998949907,0.22793468177843704,0.09521646529340635,0.25621537904701963,0.26670836651820984,0.0050799216574674115,0.10013478306958391,0.2791982910272568
PLCB3,0.19656570599506515,0.23590578783420618,-0.055963700206420414,0.18821476839311024,0.19949669707619727,0.07113397710317856,0.10926295996638952,0.22868575563843144
PLCD1,0.23387020805981354,0.16073784881033773,0.17424175858108545,0.25501005936841653,0.24486354021773024,0.14199254761781374,0.31955098122511316,0.20289726474736755
PLCD3,0.2264613295880474,0.22027281121869516,0.20381713389668574,0.22073828992288202,0.23419368798028822,0.1554141876753403,0.05120578998661083,0.24472636278582088
PLCE1,0.30923523445822704,0.20354737107177873,0.17059813322833603,0.30451270700390054,0.27585211351605,0.185664908084105,-0.012689254780082294,0.2668253139668492
PLCG1,0.24255927907770164,0.22211233671378947,0.1651374265480119,0.23829527995964406,0.23949979602395854,0.06037665491762621,0.2330937467518795,0.13562835920206215
PLCG2,0.2800622984440528,0.21451611021733644,0.1146898270308297,0.28939937646823327,0.2593417216706796,0.17840486507293296,0.07889452298614283,0.29864526584558476
PLCH2,0.21508211376806116,0.17403200425133256,0.10033289952798671,0.1975357476042867,0.19866908756600515,0.12719188714568114,0.19585976206716338,0.17426164157855384
PLCL1,0.13919268722685119,0.2907912988349145,0.1966348100554861,0.15492309972599647,0.11782405184064862,0.02135510308661447,0.06812456866927484,0.29833609061061
PLCL2,0.25043340067837555,0.24410717242713276,0.10549864690880752,0.14772663344733006,0.14590970587097732,0.08104473093386148,0.10417748269346987,0.19637268655940437
PLCXD1,0.1587447857794299,0.14132834362277547,0.132220227898454,0.16273799998293006,0.17360907664898342,0.059186341860555644,0.05205102518249023,0.25541841000729665
PLD1,0.20326539174273434,0.21471620976037054,0.16641059401703207,0.1846426709159959,0.19127028065990292,0.072074745367919,0.06910546038168254,0.27561847068926554
PLD2,0.27667867248356875,0.19173181495942598,0.1384638070363789,0.2769922129934301,0.27263971167408996,0.15082502058142133,0.32669651756459644,0.2634864583020358
PLD3,0.22193122526745337,0.18629952773999056,0.18456380817524767,0.2185873536953104,0.2171634276907453,0.1796733562179307,0.1254456115968634,0.14503430118354982
PLD4,0.17497942554596635,0.16517192940444128,-0.08363496270150461,0.07492970252940544,0.10913515386679255,0.26656259759641354,0.08986258469772002,0.32801056461983696
PLEC,0.08220312186191868,0.1803111900689303,0.008487494092958375,0.10132941250474024,0.10289470513864879,0.09555960963429769,-0.0028054549701191293,0.023944883811995343
PLEK,0.18382558767180368,0.1820555946955426,0.09460998912151837,0.18027697425199946,0.14997230483567167,0.16015968351279725,0.1457263075351999,0.2680442890634535
PLEKHA1,0.2648507141364144,0.09518637351371514,0.15121463244841624,0.25637895619925105,0.2612554857464311,0.09929628955659303,0.13951307774247934,0.22286150328534182
PLEKHA2,0.1708701487172511,0.17695806360947877,-0.03158034237979695,0.16911583534898217,0.16246840230362025,0.07222509843707493,0.03581616604282348,0.04935848001399268
PLEKHA3,0.2761908489536603,0.22218268810243536,0.1037117355930339,0.2772379348155472,0.2765148152566286,0.09428249156233973,0.14349449973395265,0.22588958433873352
PLEKHA4,0.289034340169868,0.2738872995988554,-0.018998788555735696,0.2626755438849508,0.2664324842560372,0.06093018535416203,0.05356577651384156,0.22359789448869485
PLEKHA5,0.24629229540711575,0.204594436444541,0.10299097509907994,0.25954859207736153,0.24414023769956267,0.11400752282766909,0.053942137905572646,0.29745421842712555
PLEKHA8,0.2521030859984565,0.20428221769283833,0.10060275587318776,0.2555507454182963,0.2514525087322324,0.08559384062717781,0.1692280527408421,0.21679252569903334
PLEKHB2,0.19158512097024538,0.2687049543536556,0.05547811895506198,0.17410774643308025,0.18545091266444674,0.11091563932028319,0.14505407521027264,0.12273895073800799
PLEKHF2,0.25134157001374274,0.2144660461934363,0.12559489864998738,0.2535252825260015,0.25004873326293964,0.12076981605519974,0.07275144697863066,0.2327769729994163
PLEKHG2,0.2062919597627495,0.19419596173103562,0.07628817245051056,0.19781158450309988,0.20153535671386189,0.08255386950975496,0.14139569755077744,0.17676170734817362
PLEKHG3,0.24486430355892203,0.193284163218576,0.12259921437348445,0.23713316834917525,0.24318730986839146,0.024554701529819208,0.017730130000437817,0.26042277003372444
PLEKHG4,0.35436142534627685,0.21475409717274688,0.082575697371678,0.28564746271358316,0.28289236259168465,0.10787926771208359,0.01405137497410187,0.22719183048936845
PLEKHH3,0.11387380566900453,0.18702905864169292,0.09325030273990964,0.11067820671914762,0.11738370406905672,0.07061214652394354,0.06914094686790372,0.1252863089656554
PLEKHJ1,0.28083072539610815,0.18880291431978036,0.15387196353099586,0.27376462927920653,0.27919833346787426,0.09498800294651574,0.12407773753736269,0.19097605528172348
PLEKHM1,0.17321817865560918,0.21039126834281305,0.12187598385839941,0.17370089921793547,0.181581227200981,0.18835043868845988,0.07240612564228324,0.1795803833161937
PLEKHM2,0.2428778478085575,0.22040953975437402,0.01634290222659267,0.2417151710701145,0.25181757421019624,0.18937939387616948,0.09832100352766393,0.22876599049850715
PLEKHM3,0.21235582476035686,0.17886059463948234,0.11026800090145862,0.19756623334499343,0.20487081274612506,0.09718635460432615,0.1719296237867564,0.26720035013686594
PLEKHN1,0.3504293009010456,0.21897301789536888,0.3274925233959869,0.22904380606164687,0.30368903027281635,0.1179457807844265,0.14813810864237936,0.23250449457776173
PLEKHO1,0.2299035881462232,0.20888390773386992,0.09137093007381143,0.22165325344529557,0.2319473972465966,0.13831419197046746,0.1912112280564367,0.19316218610594027
PLEKHO2,0.25657601082646336,0.20002999863071633,0.14171704944120034,0.2438919765789191,0.24899478937880104,0.13091112415916628,0.04481949948940927,0.19574483039509266
PLGRKT,0.22422535235960764,0.2280491572306352,0.14684017433191843,0.21086393101341533,0.20023404055193306,0.05903405801219777,0.045332781021675324,0.1940444290801762
PLIN2,0.3067779437415865,0.14656908390629783,0.08976303344753835,0.3127353255008289,0.3102378416380442,0.09284182914660324,0.03373223984258306,0.2938293244124535
PLIN3,0.23833391264791312,0.17544012064111605,0.1318294143461132,0.23264460291880096,0.2382673750367216,0.16339901220349398,0.06388031481322454,0.20764695834820354
PLIN4,0.28660152765250196,0.2668102064604051,0.2859951784061094,0.3151034423921817,0.20793046975418766,0.17864479993647597,0.2852650578392265,0.30456802467325006
PLK2,0.24823205545345634,0.18172678033918638,0.0720764181849596,0.2414128330043993,0.22685735559214845,0.16987114007236362,0.08061081224761263,0.2811537362481028
PLK3,0.23485233252264698,0.19329230952361104,0.07652340104237318,0.22867710405476877,0.24116584792202736,0.14363779166579269,0.0939678246158735,0.23349241617051003
PLK4,0.2245355408659528,0.21583044329876044,0.3779732825196723,0.2245092537190377,0.2259883081862242,0.04568523885352002,0.06776129458489767,0.33589258363621743
PLOD1,0.3032783867231227,0.2552313350651726,0.15527728247196482,0.30686262158490646,0.3133760825422557,0.2092678057364462,0.053090474383326404,0.23542631840261866
PLOD3,0.2864965016742611,0.1904824813341013,0.03503058293708106,0.2766797719663368,0.29979560841947417,0.0465632047102559,0.08827748362718893,0.2655041315629318
PLP2,0.21376215631761372,0.13403970876081117,0.06345129052273096,0.21110651474997144,0.2187113661705001,0.16879680173005934,0.08556273345665517,0.20855615489520335
PLPBP,0.2781839641592049,0.1991336064924683,0.11666765508321761,0.2708556720042058,0.2768091148883645,0.1655706755218229,0.031531350064305935,0.09742380078891374
PLPP1,0.2127718607230531,0.1676815217382207,0.08059231885054043,0.14483087532749236,0.14202511911534338,0.13745703469108514,0.11111412089036066,0.20792018046869593
PLPP2,0.32783989544594,0.0827919992230368,0.12672715193140172,0.3261734637428045,0.3073837588423598,0.13814695344358233,0.15264288000357226,0.2817465349755432
PLPP5,0.23579746912219754,0.17791419285040164,0.13395626475295516,0.24019340117628182,0.23340496728147148,0.08633141629245115,0.08591042894552132,0.2525782265065725
PLPPR2,0.18872703401598764,0.1735885156407388,0.1342333869390454,0.19949858376241852,0.20008873099965355,0.1277332277334293,0.06170625629044709,0.31788923425061016
PLRG1,0.2712836981261947,0.19989561382263943,0.08215707635446368,0.2641606789495701,0.2743994072823725,0.05926849034004541,0.07631161189089984,0.1916561220435496
PLS3,0.35221100792220283,0.18142633530946417,0.13145838065479898,0.3473840944173426,0.35219375039500517,0.23663064961022684,0.13953570538678534,0.30668555237000367
PLSCR1,0.1326652106820891,0.20810002327717167,-0.0025670625978198368,0.12723923822011596,0.1310845451140276,0.0802714548000119,0.12150362894388231,0.08724245646403823
PLSCR4,0.2089728065497476,0.2615812663533468,0.1576784733118318,0.2445318634284065,0.22016676520864786,0.014652266581991988,0.12082753802604315,0.2920067826318134
PLTP,0.2493948149047968,0.24343081759925383,0.13339678289476573,0.2581094416842968,0.25742325483664796,0.15048914407303554,0.12370775660385172,0.19921574023425515
PLXDC2,0.20116343837814224,0.22469270629877064,0.14767310532007308,0.2111276425763393,0.2143904583512824,-0.001651544020055334,0.09891416820760623,0.3145559709804351
PLXNA1,0.22487895358340426,0.2515112616430261,0.042754759159163595,0.2118687656076938,0.2201640399852307,0.07274260159591182,0.05553065875363525,0.2135147869624328
PLXNA2,0.1583541945408833,0.18823050628462962,0.2416068876623677,0.15255322401330615,0.15365234594916452,-0.02481794157108417,0.09123391342869461,0.32570251266591954
PLXNA3,0.277368532169813,0.18724073078794096,0.11902908732797932,0.2799430658658337,0.2777559884686675,0.1075194186530964,0.10919499813772512,0.2719840623029936
PLXNA4,0.16838399045109168,0.18055170736908271,0.06412512549987787,0.21602980658497464,0.2057198399418163,0.12143310952530471,0.1593348260767225,0.15249439417564956
PLXNB1,0.14076585615169274,0.22291645172797353,0.09196524083424881,0.11938113041360376,0.13140630147661875,0.12296953319799937,0.3564852769873476,0.24939428115708254
PLXNB2,0.23428001169361523,0.19958689553402637,0.042641656047316664,0.2382947533813576,0.2403561102844679,0.19285131506628392,0.17496171736441216,0.22601766346326915
PLXNB3,0.22814462209732872,0.10260963563279896,0.17893020875837565,0.20155397085340973,0.18565784281608677,0.10993281032198428,-0.03308973741611028,0.3295352407337754
PLXNC1,0.3111387048170984,0.1937254625354604,0.1768266360480175,0.23323804835174936,0.11294272175799513,-0.040798061899235294,0.11279432765904619,0.21933478476544874
PLXND1,0.2544746020518002,0.157583732488608,0.15619635753124433,0.2564484400370734,0.2551518961680278,0.20197144840509867,0.07479158297045975,0.27313267808452046
PM20D2,0.3021652095809578,0.21542469835730668,0.16610688110579844,0.30433097509158363,0.3004633205069712,0.05370152677963046,0.15535042018844475,0.2714180376486435
PMAIP1,0.27027005018426975,0.2346978516797987,0.12402891286783499,0.2788285034270254,0.283535956615437,0.11346362796740377,0.12056246440881498,0.2506984913247835
PMEPA1,0.14594418923321456,0.21680085033695187,-0.014545932039995785,0.15882052905353994,0.17488473442841376,0.11513742492248412,0.05266940079854861,0.09786440140322786
PMF1,0.27041127202223464,0.2106742107637791,0.19660505602462955,0.2720035418526944,0.2677223417497179,0.21485519234783537,0.09580355867156987,0.24540120518562708
PMFBP1,0.09844943441566888,0.08098861186201282,-0.0053184319419114345,0.09857894488669844,-0.0033506188133206665,-0.0839250218440129,0.056372472070719215,0.19827679558687936
PML,0.18780770949415124,0.19243025636524727,0.10578691322648569,0.17544908734139053,0.18574799967937555,0.1238566889743511,0.05679095777591223,0.1432770314666788
PMM1,0.29704538644561285,0.20020775016367093,0.12956883553367946,0.29840673074406665,0.30426794146005304,0.0919280023674457,0.09502127104965559,0.2300072900065427
PMM2,0.30353225391425914,0.18699362800854946,0.1370022353571534,0.3053214002627351,0.29724682161289184,0.1915028790150751,0.17326717797236063,0.3147233992482109
PMP22,0.11829339799260284,0.07864001439074919,0.1976782571993135,0.1434241795587893,0.16472098591124765,0.044072430325460155,0.11441565567544841,0.20030313596083732
PMPCA,0.28092518509029946,0.22994061118832784,0.15543460379795307,0.27564883103375726,0.27787059278080145,0.08838566603171946,0.0943222408764446,0.2613407394723292
PMPCB,0.25025290442986403,0.22856054531476594,0.13490714751761373,0.2510293665299691,0.25064075527115576,0.11850081497388251,0.05563669902266911,0.22372584807613863
PMS1,0.2861511107974463,0.2051057867542907,0.1876864851503775,0.27751870604434375,0.2802263396263691,0.15811764609837164,0.15753594123701609,0.2654735299052616
PMS2,0.270541392626945,0.18834890718660055,0.1089706462744657,0.2720745932613114,0.26627892626391636,0.1552320662362798,0.04267635919637819,0.303360203530829
PMVK,0.21414039417483266,0.2372419316519809,0.12285248529883963,0.20537063055631136,0.21062985920337773,0.13065434280431595,0.08315269375467613,0.16001445398259287
PNISR,0.2567270459605331,0.17813074598128753,0.08518865608444055,0.25992623081328875,0.2688586570683506,0.07482710395709499,0.01324377103215583,0.2830933098584167
PNKD,0.27032926781560285,0.17279286646855965,0.02800702918593288,0.2768667713779845,0.2695351950395476,0.14067904289951036,0.09129051476819534,0.3280044176509588
PNKP,0.3142517868543438,0.1855045721934588,0.1346087813211415,0.296200883083488,0.3037880245689126,0.1764195640352904,0.11064472957252736,0.24040549241995152
PNLIPRP3,0.5309113999837514,0.24509060749545308,0.23006155017203958,0.013071664948630225,-0.0021861812336666205,-0.03167019714665932,0.046398428139526174,0.35394309630351045
PNMA1,0.32058429735111926,0.21225696721249387,0.0984358497698975,0.31996798248170666,0.32249333326531604,0.17546494218903025,0.11997665308067348,0.2155504397798605
PNN,0.2262935529571134,0.19481445716697793,0.1288058266354598,0.23004581737804078,0.23367135535624964,0.05677949331640412,0.01642833156720821,0.20087464720967926
PNO1,0.3351592424940721,0.22194825986347827,0.08569283797134178,0.34495283026910034,0.33891449051747957,0.1641082551018102,0.14584858227605169,0.2685221515206049
PNP,0.1774562757320183,0.22997599410777025,-0.011655421911987544,0.18540807916591595,0.16205219071084126,0.0909986346254594,0.08267470344322644,0.2048991235856097
PNPLA1,0.429004419048442,0.19940207941516314,0.4570112614904687,0.4449709252966473,0.423875490114951,0.3258233148196296,0.3771927844169853,0.4545741944457377
PNPLA2,0.22550877973319228,0.17516808553274163,0.16752512448493137,0.2278340682139114,0.2290758330943049,0.12216917073079414,0.06616582861520037,0.2679037437372972
PNPLA4,0.2762857009949935,0.21739336948774404,0.14361336038606617,0.28783389988646524,0.2828176145317523,0.14774803540785095,0.21741710733784328,0.28738382033405035
PNPLA6,0.2095093644976402,0.1975365517380991,0.08963698036700925,0.20834451453873704,0.20997052485992218,0.10146080798467727,0.13204369682307812,0.19992937111806702
PNPLA7,0.2079758230271857,0.21136739264076895,0.1160471149450658,0.19995537163064567,0.17426088355983704,0.0803863991228472,0.09899568671312509,0.25312681015000027
PNPLA8,0.2207447442888371,0.24167897098789032,0.11393547719457206,0.22272144308663333,0.22837329031838677,0.12760283290954025,0.09354892823526992,0.28202192779193375
PNPO,0.2797789615947377,0.19461240616249229,0.1632644946718534,0.28475382894692863,0.28239110722848565,0.12260440980540296,0.13620319618490606,0.26432624391872866
PNPT1,0.2435957758452047,0.2267863556935176,0.08952998630479196,0.2507883061704848,0.24666998402084298,0.07310606708704065,0.12145540649588653,0.20731661829146847
PNRC1,0.14942320407768758,0.15748543848443758,0.0085597590613034,0.14553331697452354,0.14876172954259168,0.12771769212702774,0.07489432662591833,0.15794547976631118
PNRC2,0.22167619884845766,0.19547025724701178,0.10255751599332943,0.22760500356784527,0.2234878422374404,0.09878298200146177,0.05219677464917,0.1873060860441908
POC1A,0.31877277842030166,0.18016287542609927,0.12299873451296467,0.2808159344141793,0.2702258416950689,0.04873498291440047,0.12825087911818095,0.2281341306935395
POC1B,0.23109493305740675,0.16026781308638097,0.14826401187230445,0.23324409996851103,0.23609655437434235,0.11712173683821075,0.08894008091753344,0.20749470711713885
POC5,0.2875353501353454,0.24533795856357626,0.19860562145421462,0.28251340621505466,0.27540284800618176,0.15743723085789096,0.14253713685993952,0.29590130800489123
PODNL1,0.30937930125197016,0.3092287742697646,0.36459016519549714,0.27563224764437155,0.3440985421232726,0.06831071565654723,0.1318041244496312,0.19170155737170072
PODXL,0.08579528677545939,0.05664820658902623,0.13900640766511824,0.07788405879131595,0.182912388273093,0.019730511752051018,0.16989047586272296,0.27022692125211106
POFUT1,0.28384090800091666,0.21197079094842464,0.14328684602679811,0.2817904102768616,0.28153963896745393,0.07053184137870298,0.01857343785807297,0.19411036452113975
POFUT2,0.3223977159884659,0.19293337587514384,0.16405682142220068,0.31453173725908695,0.3188646063771802,0.14716829497015302,0.10738447418980561,0.20963806771714014
POGK,0.2736145969187516,0.20766832922510123,0.09860574813232725,0.26592640965617315,0.27524708816759375,0.12731860008112728,0.10588722900181503,0.24757687423014885
POGLUT1,0.2206349595678399,0.21222314460750835,0.11987568701787057,0.22142324930555674,0.2309372097672789,0.020754446392389925,0.16786577735601557,0.22454638034901023
POGLUT2,0.2734290496273125,0.08818393392046632,-0.039418086219180325,0.2616810741282155,0.24904209218828371,0.033218375881197276,0.09677778471239494,0.2737544649175278
POGLUT3,0.20198983102251447,0.2077144678703416,0.08435494403415812,0.1907419806216655,0.188805524178306,0.07001645635388543,0.08893528907891016,0.21711708524731155
POGZ,0.2961211854692729,0.15326927925143038,0.019856613116503073,0.2881553318337975,0.28550101412067,0.08545914004894471,0.13302523347674952,0.2995085539443937
POLA1,0.2653729249852414,0.1783088774334223,0.09889425843964665,0.2838008817832343,0.276459528513781,0.13026364846839378,0.17191781604069706,0.27867181835447885
POLA2,0.33444308780187076,0.22022059498418328,0.05492838952586469,0.29324032819986356,0.2805513487461414,0.05493914801059957,0.1428640550726701,0.27900538781382933
POLB,0.2923291160088598,0.17655765199795137,0.0057611741634884745,0.29099824038446015,0.2917605449860678,0.09438061761586679,0.1104073961781191,0.23090595650645432
POLD2,0.30644353536037083,0.21893022430631343,0.08328572334134694,0.3000412977954693,0.29907365469888064,0.16296421599394798,0.13581961696918018,0.33233270461742526
POLD3,0.25377112135155366,0.15790843832766438,0.16267304231418275,0.2586395340642318,0.26514757224406016,0.10395228665017997,0.1536511172886112,0.2566371203645043
POLD4,0.2970376912324492,0.23178966116650362,0.1387861680692386,0.29109021798686663,0.30186626812838024,0.16072876370594577,0.14272865658529785,0.3236569831379219
POLDIP2,0.19724532019348717,0.23855897371498572,0.10011352284018138,0.19972944136504178,0.20087430547292123,0.13080007690719092,0.11298469725167799,0.1865077207293459
POLDIP3,0.21987299900408958,0.2519920804377211,0.07654956350826031,0.22396699074139567,0.2203058451170911,0.15738879283314652,0.0742177968564683,0.1564473580679315
POLE,0.23683405140815333,0.20033668283033546,0.0678939304369853,0.2339617663351037,0.24162446784153888,0.14064858873533367,0.10841950643753148,0.25338753722419044
POLE3,0.20501527928546556,0.1933705288326943,0.015009119490154883,0.20385038674061037,0.20305769273546215,0.0530731099545348,0.06607665431652442,0.03997983525803221
POLE4,0.23586562101615774,0.18076047411772828,0.09913512003971142,0.22866862457694986,0.23022612156869673,0.035257950939994336,0.18326432740104293,0.20349960455022495
POLG,0.1827943760199001,0.2046105198913998,0.013210893153307614,0.1719539035237754,0.17783241208821954,0.0577860271209012,0.047846795183844534,0.23402209748458286
POLG2,0.27462079890351393,0.22026295419052996,0.1493778099304774,0.2785361824753895,0.27325578245095244,0.04921773973404879,0.1330170315744774,0.22474902238713018
POLH,0.16135537124168922,0.23446277329583515,0.11133218797376593,0.15896787383444208,0.1640561520192406,0.11406285926605285,0.13293445285936595,0.1818349240605572
POLI,0.19645727560588913,0.18686995839971454,0.05941188781991823,0.19249323284005002,0.18591904905582055,0.13394778690109124,0.06060614316315306,0.24618621898669793
POLK,0.31086191067767044,0.15620751551543796,0.12131210740874279,0.2937562494724531,0.2888541429071424,0.18316839494320153,0.08192311972165994,0.31465445452578167
POLL,0.23406840414120086,0.24660583772789518,0.13620465898594164,0.2263633036773802,0.23540941488483608,0.11407219689080537,0.12790603132648132,0.2911234914557614
POLM,0.2623052782829632,0.20168460649517392,0.13976275946489564,0.25365227621915665,0.261846243651381,0.13445013118926366,0.059408407659658165,0.24464647748060112
POLN,0.14519301514738644,0.09404408585635714,0.19907279864769878,0.10110944419389953,0.07868406930910431,0.15420216316099727,0.09132659851335098,0.0161285405051608
POLR1A,0.253072113229826,0.2042712793614472,0.11771880191211975,0.23416498647244377,0.24700976666794516,0.06594318250393187,0.00014614523978201987,0.26065012415140804
POLR1B,0.2360372468371026,0.15356387529057278,0.1631823916772221,0.2376927625131698,0.23032265581745542,0.06760292272936028,0.12074081932879634,0.2038223629693295
POLR1C,0.32250131017348055,0.22730259882896833,0.1460765701250531,0.31755137617161855,0.3235588631956502,0.14881065379999153,0.17406888068243212,0.2747879556024919
POLR1D,0.29499152981946425,0.20642462732569983,0.07948128575740207,0.28914014724733084,0.2923123311778198,0.17764986641978225,0.006131414149130516,0.26284772343691243
POLR1E,0.26916060380883566,0.24379780459420927,0.18629457503281466,0.2702938227304048,0.26716061857898077,0.15019811162570545,0.16507341977115447,0.2631584389131733
POLR1F,0.3009621217091542,0.22155155018389963,0.11211245611436454,0.2966821926460766,0.30059040294335954,0.06941296348341464,0.04964309966045234,0.26437782401916227
POLR1G,0.24820901178640764,0.26170184458234663,0.13182424670720816,0.25128393728849585,0.2641546067039382,0.0741150713618878,0.16439170379175788,0.19654464708331157
POLR1H,0.2732389742191356,0.21853334658049214,0.1882293967413527,0.28457060673137285,0.275296161392421,0.14510954686408428,0.0939382260375414,0.2674489861271778
POLR2A,0.19362729779169416,0.20536117279070235,-0.001695660558296782,0.17486065417900218,0.18042259384066187,0.08690596655755715,0.0019741777113073383,0.04216822893135671
POLR2B,0.19773861430375744,0.19976363099264915,0.034615549737682334,0.19510761600288073,0.19450234250786902,0.11017558307893734,0.07109255174732022,0.14569133960772493
POLR2C,0.28591455970937407,0.22483026943717097,0.11230219429743014,0.28293672236048506,0.2816304435394525,0.12767451027898225,0.07564402489374435,0.22905982307197456
